dim,pearson,spearman,kendall,mi,dcorr,hsic,pp_spatial
254,-0.5291428556771334,-0.5233482760117057,-0.36119685809332497,0.18754798722486932,0.5297796868206872,0.022541077909461357,-0.521070768454839
129,-0.48729248669492,-0.4865335800572581,-0.33345772299710663,0.15510744157287082,0.48726540824674947,0.01903224965612867,-0.48148584878826106
255,-0.4620971696982936,-0.4549783499394699,-0.3152295875920865,0.1985143912637195,0.47984414834693256,0.021473839710119555,-0.47010274404058133
30,-0.4605974171237427,-0.4604575585201853,-0.31732607833332116,0.18825029948981165,0.48155075107267575,0.021220729983003103,-0.4535058992149889
44,0.40386012932915905,0.37922893234540933,0.25307488192976224,0.1202974928382119,0.41555739094030847,0.015582195348684411,0.4031564040263359
226,-0.3957353648728442,-0.38215525453293986,-0.2521103028801998,0.1543415154535568,0.42260466623017706,0.017413528896219138,-0.40195024295737775
95,0.3919884149707975,0.38450443638493625,0.2556321127295789,0.15296152965711407,0.4228138366342819,0.01886502315655098,0.4071888640017558
105,0.3857853860286372,0.38312616862900634,0.2544089704088815,0.14184963801201977,0.41461787507353987,0.016936705817588108,0.38619223622464094
86,-0.3708138018579003,-0.3708121631660378,-0.2494014220607382,0.10857044073750188,0.3837794227835319,0.012979192710505329,-0.3770151137447593
161,0.35640982274853544,0.35487929687974185,0.23925834821600295,0.09636835146136669,0.3639106516800865,0.011575789926790595,0.3527632728077892
222,0.3456414805019731,0.345877458512218,0.23183493461484478,0.061534014892280275,0.3439007686236691,0.009582060420182566,0.34375002568320856
205,-0.3387370540440287,-0.3245055579465306,-0.21656194001517648,0.1335468035794536,0.3636675329223876,0.012976308310600641,-0.3392846677733302
20,-0.3346795034880703,-0.4118830943109423,-0.2840036698298464,0.15896577742771445,0.4205587180590607,0.016666066500223762,-0.3225394478979311
248,0.31938871437879257,0.3262338273528616,0.21710693784005014,0.09054739918410704,0.3327379843268917,0.00979115506721601,0.3105038889101314
181,0.3174657655125466,0.35724419836346666,0.24186889800574732,0.0943531564570037,0.35989071875802164,0.011331369851451712,0.3049260328746098
149,0.3166613448576676,0.3078506890971109,0.20931281371153523,0.06573110143662486,0.3099376151855543,0.0072532756594216145,0.30456945193148527
28,0.31605183438552786,0.3445171849177205,0.2230192455035371,0.15683634546213376,0.3867740119639511,0.016163425156155074,0.30623270519899815
109,-0.3145589379325384,-0.30207207412998566,-0.19900334948628773,0.13872614425936192,0.3470102860291798,0.011487805366388677,-0.30869627821943474
99,-0.3112714763697374,-0.315827529035884,-0.21147326757679982,0.09210387727553027,0.33352637176718086,0.010229629195199829,-0.30318954888474264
103,-0.3104762615013674,-0.32681399609849643,-0.22456848728281112,0.095679153271238,0.33379246007597824,0.009545732672239108,-0.29886219109997814
82,-0.3013926939885503,-0.29650509173749856,-0.20009904171856294,0.0664729711392793,0.29405645578762063,0.006309069497216194,-0.2937991551619473
4,0.29692112236585366,0.28442960208660006,0.18849620526677793,0.082037223664857,0.3111727806056642,0.008268600388415188,0.28315104552450143
200,-0.29682836320495787,-0.3038130943792396,-0.2047188754274525,0.0767273494044769,0.3018773699109028,0.006723435139662046,-0.28969390875258466
63,0.29649059287904295,0.3041680023270955,0.19874566936513471,0.10536887902876835,0.34160934149416206,0.011859559014825674,0.28176075180218335
115,-0.29546447886150123,-0.33862902543634454,-0.23299260305902084,0.15645621703291024,0.3643896900972107,0.013604614387654704,-0.2814135613495912
229,0.29305566875809963,0.34640567118674764,0.22572045730763846,0.19508515250435643,0.3900221956698784,0.016137116366620064,0.27404681021206906
83,-0.29184423039573404,-0.3112510170746452,-0.2114416989872321,0.10667698359902822,0.3317183674639474,0.010254660545236417,-0.2807649267364837
