dim,pearson,spearman,kendall,mi,dcorr,hsic,pp_spatial
137,-0.06080021429692156,-0.07760156430202819,-0.05208230421283217,0.011694298910129852,0.06596065613284176,0.00023847216133776424,-0.0459591470483785
229,0.04540852220381096,0.03964222735190396,0.02652612445292737,0.008966728302564064,0.04421661254419222,8.437469981593838e-05,0.049151274455849395
5,-0.04511669112811445,-0.041691935698174865,-0.027863264985308712,0.0,0.04237493283878789,6.491216799200921e-05,-0.05681736771344166
253,-0.044296538834270954,-0.053694697514425946,-0.035760476726310976,0.0,0.04454958087218563,9.456915603808178e-05,-0.039965178297100515
57,0.044091760620580636,0.06088658400103843,0.0404544490588293,0.017057035439431267,0.05832838332895441,0.00023583645585275662,0.028246861863818293
189,0.04358534991422114,0.0370807390683053,0.024966584760814616,0.0,0.043960758488060116,9.386464231601869e-05,0.03276967332932512
166,0.04294030464647422,0.0625685951762055,0.041570593356064854,0.0,0.053420217892813385,0.0002063628284514107,0.036166373433018595
52,0.042786636632780845,0.06332362980845224,0.04225342537654681,0.003530990157303293,0.05302730159505066,0.00021368480345170876,0.03666551771381581
159,-0.04023608812313135,-0.042244623556213244,-0.02809961631294245,0.004290755158526949,0.045073342491026895,0.0001096776690604225,-0.033654320216134875
54,-0.039940954595687014,-0.047700599769868464,-0.03167445303743815,0.006784408311448331,0.04522449858605927,0.00013755300436106628,-0.045181578515892704
31,-0.039722871407694746,-0.06504923446424749,-0.04369094559445968,0.006348504782982545,0.05769688627978479,0.0002837317457584046,-0.03497683040943107
96,-0.03960244225054778,-0.0544148543532716,-0.03638643101703804,0.019992821177821973,0.048930638268580275,0.00018004423892154292,-0.024454129734668026
2,-0.039067577457263976,-0.03508687864565065,-0.023431942611340885,0.01764354563239312,0.047257022623934976,0.00013721514599439522,-0.03241342525842462
155,-0.037546785966669334,-0.054121330493506196,-0.03651296387635017,0.014661188595853858,0.04417976425681086,0.0001406063966229889,-0.017855337844710238
29,-0.03724234922370416,-0.05941288375383163,-0.03958126920620509,0.0025144939188948,0.049375494609730355,0.00013980244510777853,-0.021383957865636526
88,-0.03695178499102422,-0.03687180176340549,-0.02461775320965291,0.0,0.03716847788816156,7.56028994315573e-05,-0.04384425833341721
183,0.03596774908042211,0.043716254541408164,0.02914795929763867,0.0008799169116739947,0.04349714423201038,9.877973625576162e-05,0.0186758286469806
49,0.03594547952480133,0.05021303650185204,0.03362634746949289,0.011871065138725712,0.04275054567284509,0.00010559723228962029,0.030870729478420768
101,0.03490620040651713,0.039274416312989245,0.026028001617811738,0.010029899589642177,0.035607609059187854,6.734982718640333e-05,0.015404947987078893
148,-0.034742833591520327,-0.055581684327237944,-0.036722729254618634,0.011058417995243985,0.04946695386973791,0.00016066474498307838,-0.00755895939358598
188,0.034369508393136086,0.042275299610860885,0.027996668673479344,0.0,0.04142562098979976,0.00013227273270481144,0.032839399188918435
154,-0.03430976250959628,-0.04244057016668304,-0.028200437561029877,0.0,0.038936678132977715,8.629200929316341e-05,-0.0240883315933509
103,-0.033645553279349365,-0.029343271407939124,-0.01932269946385089,0.0,0.034823806902624245,5.5758514319121516e-05,-0.045178252067755914
157,-0.03328850367828143,-0.03309754171976123,-0.022012340263399238,0.0016477457906232118,0.03915252027275893,7.920337318503459e-05,-0.031023762535284823
77,-0.03313938100734999,-0.03724778776203799,-0.0249720608933914,0.0,0.03639730002437081,7.013321651764848e-05,-0.03591288563915661
207,0.03281692152996531,0.03321508173154966,0.02201870097054131,6.467570182167037e-05,0.03441035175964398,6.592119743296225e-05,0.03605355688189333
40,-0.0323438668498031,-0.03568437917325103,-0.023844078507433173,0.006947703870715749,0.035081166186751986,7.719672622550645e-05,-0.026252919839093752
48,-0.032179114071909605,-0.046314291417882465,-0.03067995277236357,0.0095438583519174,0.04141666618969252,0.00012585659385985954,-0.010515445977236505
124,0.03206375459367893,0.039842847791070675,0.026609829623070427,0.0015102235355959337,0.037738104032336704,8.478491810160758e-05,0.03460981756022953
180,0.03186358923125248,0.04325573193581609,0.02904528028873407,0.0,0.03838744547966299,8.962447189184309e-05,0.03488073252006835
9,-0.03158544702498668,-0.04174745772058731,-0.027962763167885353,0.0,0.03735527658251175,7.943746248029543e-05,-0.02406584194953943
160,0.031452502093883894,0.056348421136509466,0.03748599071657135,0.0,0.04732472259520457,0.0001807798400326655,0.023552060975111283
116,-0.03045614029738948,-0.04913669361404558,-0.0327272915087857,0.0008323994080701169,0.043515016441273716,0.00015742260018008697,-0.019027635814622107
85,0.030362916874677702,0.02878902644568486,0.01920977678736971,0.004249766086111606,0.029657513931930213,4.036931109365806e-05,0.030084085401324796
35,-0.030329879600422292,-0.041183479590769644,-0.027422699644843663,0.004218268050638407,0.04046918630844396,0.00012980488300813416,-0.034985054906211524
216,-0.030260596231427645,-0.04225567833229154,-0.02831468372177617,0.0065960339493216225,0.04098825040295065,0.00010225825733090139,-0.009819484892320702
210,-0.030162920844049958,-0.03310743684907139,-0.02212059643775599,0.0,0.03355537338476104,6.165696719859867e-05,-0.03259060995113467
221,-0.029957330975158576,-0.03576368163228317,-0.023838425896128432,0.01591448422814068,0.03573888071364378,9.46845236494657e-05,-0.03163624942126995
251,0.029941008989539546,0.021354096054861185,0.014233360704445225,0.0,0.0306275850776011,6.212973198779481e-05,0.04348676701133916
39,-0.028571259496965075,-0.025148222212502815,-0.016798246930627682,0.007135876697256016,0.029680318882013824,3.880070219609528e-05,-0.030464028020914108
215,0.028539463612452805,0.03028294185513053,0.020168074349380623,0.0,0.03393878400669476,5.372253548843805e-05,0.03247942946566212
162,0.0284586658516996,0.02190703286699502,0.014573449270530744,0.0,0.02729529305335139,2.6534125747089526e-05,0.03829238884488483
172,0.028131494911857298,0.03539582697391889,0.02329995134825738,0.0,0.036633515782276097,0.00010132675678955452,0.04075473163801072
58,-0.028062787148296728,-0.03978441360627138,-0.026526741306023525,0.006277909923757541,0.035979035171559974,0.00010228829530119555,-0.014577100733633646
240,-0.027580628875800546,-0.022561877279293655,-0.014872572925627573,0.0,0.03389800282266188,6.471508708157087e-05,-0.01632759422237963
214,0.02743067257134497,0.04774557020644173,0.03175876220349539,0.0,0.04367725709923102,0.00015508862968249956,0.029646836740952327
84,-0.02658245142709092,-0.02120429067673776,-0.014288721162988374,0.0,0.02916039331833195,3.517055549574005e-05,-0.023549881268948254
132,-0.02655395250753612,-0.03211698333404569,-0.021500441644461767,0.0,0.03585647914740066,7.872697991825414e-05,-0.03124462004062732
217,0.02634832999095001,0.04622910959487792,0.030826618755062696,0.0,0.04236168336910365,0.00013673230641141965,0.012285970477808578
30,-0.02621583767921707,-0.03600917320156868,-0.024091813653387393,0.0,0.03323772249701477,7.750992520654528e-05,-0.024251489404071694
204,-0.025905327437134713,-0.026733919893970958,-0.017785147765617945,0.0,0.028210536085969948,3.866798803304745e-05,-0.015370876992481393
218,0.025429996837574003,0.02821946791575536,0.018898832410684446,0.0018131992323580093,0.029790901683506142,6.666614082142699e-05,0.027125066394021083
121,0.025133114701190756,0.014487550518429534,0.00945029659423662,0.00596561970622389,0.02882519528159537,3.955865398970852e-05,0.025950609038052703
237,-0.024850787684852,-0.015529523995030848,-0.010388191112662934,0.0,0.025498605552318223,3.5534141764840456e-05,-0.015038343417148636
11,0.024553744448972806,0.018272061783137738,0.012186200438656083,0.0,0.028161222060951736,3.772360626339012e-05,0.026203037392372265
243,0.024454735588243896,0.023490193025695216,0.015584980176433783,0.0,0.028588755902587186,3.7407361137240077e-05,0.03893250217374755
230,-0.02434312511172341,-0.007160084097424193,-0.004852901446352864,0.002966757556627009,0.03922771909900077,0.00011232624836948018,-0.027944267341089145
174,-0.02387304823842267,-0.026667432934898472,-0.01785374924187272,0.014160607745971276,0.030299844798899318,6.007002997727792e-05,-0.010274553001560336
200,-0.023693208874725386,-0.030747436584507563,-0.02061084550536032,0.0,0.03199721349808955,6.0947660419807096e-05,-0.029292530417752375
150,0.02368781801422703,0.03472788600089756,0.02330303838282529,0.0,0.03373481575576081,9.387298213903125e-05,0.011909485519234349
41,-0.02320678998988401,-0.0197939135610488,-0.013330083112827858,0.0013096585027652097,0.02812821462605825,4.244993078541334e-05,-0.013674850013330526
64,-0.02233801624098465,-0.047448928789839674,-0.03170623434633007,0.005524702394660963,0.0423033597672058,0.0001548147341016127,-0.03342258976576485
61,-0.02229242818308411,-0.015942616912694555,-0.010557175637013987,0.0,0.02690502570304378,4.002152047031061e-05,-0.004289830823349073
176,0.022268679370555183,0.01641400637333364,0.010791583818327795,0.0,0.02411127363168408,2.1162902906529086e-05,0.007268249798893566
170,-0.022189165600119676,-0.03139971916338882,-0.020723147519783616,0.0,0.03266450802781437,8.47763935521538e-05,-0.04085427465077738
246,0.02200344012457523,0.016139532152562475,0.010896121067777107,0.0015101257374894317,0.029933810188855416,5.913427336677867e-05,0.016641195621893288
239,0.021916964594127317,0.018958090846954292,0.012592154024335164,0.005326082861418335,0.022823481761703443,3.134389615016354e-05,0.017538280091459694
7,0.021872755160029546,0.017884625400930925,0.011825184472462825,0.0,0.02663953547014832,4.448822965159772e-05,0.01978155455127093
227,-0.021803624030692248,-0.02414432311238736,-0.016155150184714227,0.0,0.02712646385012159,4.869476755543608e-05,-0.010018604347177036
82,0.021684389335095082,0.01704797600070769,0.011210258924918061,0.0,0.030394988097968728,4.6089430703613235e-05,0.014528483642879004
92,-0.02165254424095603,-0.027844211762094635,-0.018613212749152397,0.015046317995476066,0.031013594772294335,5.320847786383246e-05,-0.02592492826012117
18,-0.021520792825790606,-0.013678419117576413,-0.009051846353726106,0.005806462817030678,0.025111636360839996,2.67756166794254e-05,-0.00990297856029398
186,0.0214683105881339,0.03580929085254285,0.02385696872568223,0.0,0.03462775669057468,8.680436403756671e-05,0.006697462367605593
19,0.021272711709322118,0.019146445706259407,0.01276846579803972,0.0,0.025539823571658765,3.856881044283526e-05,0.028326653402260704
232,0.020922941339051662,0.033612235091740474,0.02227712238767843,0.011867251554693148,0.03250688668690778,7.494094020430102e-05,0.013460490084372088
60,-0.02091902621838676,-0.04525081290649834,-0.030324171560108974,0.0,0.04129553326217808,0.00015379999317154363,-0.02092699908074018
95,0.02071095292087938,0.02626781631948763,0.017525221343127142,0.0007807691846508646,0.03023448366737222,6.21957159191102e-05,0.03684463758866369
169,0.020635611672989888,0.002580748058520294,0.0015453253422805955,0.0,0.03410527468977203,8.155074589156999e-05,0.033850531440538734
142,-0.02062389561953908,-0.015135744482827682,-0.010097544973735113,0.0,0.025892353531004296,3.5609996799103536e-05,-0.021693106942274137
