dim,pearson,spearman,kendall,mi,dcorr,hsic,pp_spatial
9,0.4407309040187752,0.3935897182824853,0.2713551567385822,0.13461740925091803,0.4107094513543793,0.008969151453449814,0.42119766482431203
8,-0.4123737394563215,-0.3946193326948492,-0.2672679083822794,0.13866571728433996,0.4198096137749655,0.010709058335219374,-0.3733960858517556
29,-0.344186474392356,-0.31558582805627455,-0.21554112963723365,0.07560522593107244,0.31396756211225807,0.005226920440980337,-0.3124197627516217
4,0.3426623978336935,0.2891958416380972,0.19621979136315804,0.09526143648611107,0.3138444575252994,0.004776928436771279,0.30391021594610723
34,0.34207564748417496,0.3294237763625865,0.2219148425838327,0.07932329986876052,0.33638352549154754,0.0068689636141168455,0.3268663019794759
60,0.32878856890800734,0.2659349830088489,0.17955995971858763,0.09211827167288966,0.3159379762398656,0.005500185559773362,0.32706866339636637
15,-0.32795511959648777,-0.2725325852643624,-0.18453805788654065,0.08370093433419257,0.3122241449215481,0.005285556073764565,-0.2968733435559129
54,-0.31719245730686924,-0.28303694126548207,-0.19254683654637217,0.06918023138402596,0.28293503956147337,0.003946421449638354,-0.30605015864023855
0,0.302932654268707,0.26018228674628,0.17725415811665746,0.06758246722317107,0.2735981704422202,0.0038089657280195362,0.2710151768866775
39,0.29582163410427176,0.2608321676280165,0.17740911790532246,0.064801387442043,0.2707920972980332,0.0037102808533532854,0.27081996229721517
24,-0.26338659310245055,-0.23989247898067356,-0.16222934587743584,0.06879624384776672,0.2607322788112438,0.003606089441312132,-0.29602424148641376
47,0.2600166952103065,0.22844196172036038,0.15293634518736127,0.07377894246661931,0.2733053805154847,0.004432480554032777,0.277707928899187
38,-0.25272150929739845,-0.21382223410360027,-0.14504897223023172,0.04775721009146672,0.2277064502075542,0.0025837330587195587,-0.22478473297218718
43,0.25021122095010007,0.22325725630153184,0.14728375628520912,0.10872416561055065,0.3036215670974921,0.006251914219249877,0.24337577365115082
19,0.24182014844973665,0.22628588129338678,0.15322534818153438,0.045025679199901525,0.22856101458397302,0.002940207300442612,0.23331468735832034
22,0.24151218126416385,0.1817739709178987,0.12223777082324773,0.06733108832955281,0.22704184830456592,0.0026484208129677216,0.2587804172890474
48,0.23909539940885985,0.22263248031165334,0.15039890518282162,0.03631109588133796,0.2246559035203258,0.0027846542037897643,0.19818981331349322
26,-0.23908662913786766,-0.199446848487828,-0.13433603990939796,0.04820604064465517,0.22168263365391966,0.002519045655948826,-0.16707753640062495
