dim,pearson,spearman,kendall,mi,dcorr,hsic,pp_spatial
61,0.22863707074085596,0.2314520090750567,0.1549122807017544,0.011626698117462198,0.22459047639200697,0.0027809984076267867,0.22642858700812235
38,0.15212878529603646,0.13915324470777943,0.09501253132832081,0.0,0.16573813504591225,0.0015473551162838003,0.14631920026378986
100,0.14684297970046728,0.17833349794374506,0.11735662504381394,0.029102954988747598,0.17653913828745488,0.002045638406438851,0.14396617748382834
3,0.12628287020302154,0.10758835992724955,0.07195488721804512,0.014874911812878366,0.13415905244882584,0.0008289788253157349,0.11042619389679004
149,0.1257117096070005,0.09914574466090412,0.06586466165413535,0.0,0.14060344112253004,0.001228479731411103,0.10703426032764776
45,-0.12328497674728324,-0.11873605460034123,-0.08002506265664161,0.023045617669140483,0.14672243661527082,0.0013256993600731797,-0.11344635377062075
253,-0.12080069111694142,-0.1207657547859674,-0.08020050125313284,0.009451333796864247,0.1339633909443445,0.0011088040046782742,-0.11901414109920466
179,-0.11424464571090932,-0.07338645866536665,-0.04887218045112783,0.025533018285484488,0.12885053189340365,0.0008138245088793586,-0.10237498506513817
156,0.11290553466286511,0.10987137419608871,0.07045112781954889,0.01866559233968479,0.14108231925096065,0.0013575842871678128,0.11128657895295711
57,-0.11282646687297354,-0.11194663716648229,-0.07571428571428572,0.0,0.13162278576731082,0.0010612181330889765,-0.08757255123579306
236,0.1079606895613297,0.14098250614066335,0.09335839598997495,0.0,0.1466717977134245,0.0014268380813948853,0.09062461275934579
128,-0.10556030479165576,-0.06820955130969568,-0.04511278195488722,0.0,0.10177475794274789,0.00038003103740436164,-0.09400846047185986
249,0.1053023579893928,0.08443927774548592,0.05629072681704261,0.02393257698015283,0.11546428709066373,0.0007180424920085538,0.09413909845555357
82,-0.10521705447967221,-0.12285601785011156,-0.08235588972431078,0.018220050730637816,0.1354515460288389,0.0011972577368579433,-0.09117796546498341
122,-0.10385450916107365,-0.07702848142800892,-0.05102756892230577,0.017597618059262743,0.10205890733016981,0.00046310856299843146,-0.08967758807122296
51,0.10348801342259013,0.1263127894549341,0.08466165413533835,0.0,0.14141215518958436,0.0012895540795330662,0.09219290242922973
83,-0.10326009122796574,-0.08262707891924323,-0.057192982456140365,0.013891293471987254,0.12224938144918114,0.0008172213505832033,-0.08906174313058197
209,0.10311002151102414,0.10730898318114487,0.07268170426065164,0.005537023255577367,0.11884640853935838,0.0007554971424268119,0.0875935964283174
106,-0.10197163128247468,-0.09024731404571278,-0.06157894736842106,0.024615452029143725,0.11414580447462785,0.0005438839922416003,-0.07991089468945753
221,-0.09832105044379419,-0.09103219395121219,-0.06190476190476191,0.0,0.10867830369351683,0.0006122119473456551,-0.08805113041416715
19,0.09487815231684893,0.09433390208688802,0.0650125313283208,0.006080160394467349,0.1103148287949218,0.0006658334859884523,0.08262676207216052
126,-0.09424886459055479,-0.0853610335064594,-0.05674185463659148,0.03160984663451716,0.12188236124480041,0.0009292036898354779,-0.07643167568920689
66,0.09250796629339117,0.10687491796823731,0.07265664160401003,0.018707218764934197,0.11274814823501533,0.0009151447822198533,0.08672881194496877
242,0.0918947303562697,0.11374852342827142,0.07551378446115288,0.011723928969415987,0.12166333693873582,0.0009273503724053762,0.08644908352978153
167,-0.09131613800589061,-0.08728798304989406,-0.05646616541353384,0.027091843392841763,0.10222385900655989,0.0005603622960441583,-0.07431582692977032
206,0.09129240327175425,0.1412675079219245,0.09328320802005013,0.0226114043802923,0.147486589306805,0.0019329456277578138,0.0809326804453587
204,0.09096832230120777,0.08614403840024,0.056416040100250635,0.026192529438064938,0.10778913711822748,0.0005621464940182064,0.07993014477628166
165,-0.08971977526535638,-0.1104275026718917,-0.07260651629072683,0.00023344661440827252,0.1204892052230498,0.000997899371263381,-0.08823935985815742
58,-0.0894469121848736,-0.12239363996024974,-0.08095238095238097,0.01959164704858196,0.12893020564845395,0.0010617264351581585,-0.08526461852105974
105,0.08834790044915089,0.0465811036318977,0.0293233082706767,0.0,0.09441492723931694,0.0004709385108922879,0.06071274354294051
30,0.08621257188870599,0.06005100031875199,0.04035087719298246,0.0,0.08095806215931277,0.00023895391432865017,0.09158143975893769
158,-0.085700858238371,-0.06428140175876099,-0.04328320802005013,0.0,0.11040965359780076,0.0007074742022715524,-0.07712127709314016
254,-0.08483608321548372,-0.056954230963943524,-0.0368421052631579,0.010901466741309207,0.11358636971903385,0.0008314978554032431,-0.07373616379198954
194,-0.0840758283411111,-0.07541653385333658,-0.04929824561403509,0.01372756866505398,0.10675327352467542,0.0006176114739027187,-0.07032706565991213
177,-0.0829061516420989,-0.06279789248682804,-0.04320802005012531,0.020299406063264414,0.10488247335634703,0.0010676846212506947,-0.06252522805321889
55,-0.08249342685285581,-0.08432331222335675,-0.05705549533630378,0.0,0.10164332818990084,0.0006064390372241762,-0.07108877379363328
50,-0.08095468276194508,-0.06418427615172595,-0.04298245614035088,0.0,0.1083213266031366,0.0006362139401804898,-0.06856533868119648
99,-0.08029859257355117,-0.100659629122682,-0.06919799498746869,0.0031016261553995506,0.1246326474975548,0.0014256617706357756,-0.05609481494808168
54,-0.08028713731593254,-0.057520109500684376,-0.037192982456140354,0.0,0.09703227996637362,0.0004741013910316353,-0.06800295241775288
211,-0.08007303280610399,-0.039649560309751926,-0.026641604010025067,0.0,0.09652204733002787,0.0004133613007375917,-0.06524913931244308
72,-0.07732676280967689,-0.08960634548995684,-0.05996278172286703,0.002287595927524144,0.10238018888997527,0.0005723386552412452,-0.08676629043216405
36,0.07536976475986687,0.0575814223838899,0.03699248120300752,0.00526928436102736,0.10157729037568686,0.0006442640978135231,0.06599115492913465
157,0.07436471274018269,0.06366452290326814,0.042130325814536344,0.0,0.09005093584576503,0.00043843464377808994,0.08200376526879607
215,-0.07388860599997801,-0.08218157613485082,-0.05345864661654136,0.010429460903956578,0.09448716300633296,0.00048719950748322526,-0.06838916506545553
94,-0.07372104956846295,-0.03169369808561303,-0.021553884711779454,0.0,0.09084738121778324,0.000459766866900243,-0.08558365179438625
101,-0.07349803752925509,-0.05185701160632254,-0.03754385964912281,0.005861489199003422,0.09287260805944739,0.0006665501516497162,-0.058891023206674734
189,0.07329849370687662,0.04392514953218458,0.028395989974937346,0.0,0.08955201985656448,0.0006483322181647892,0.0659344792821473
250,-0.0731120866245454,-0.06795117469484184,-0.04481203007518798,0.00829262655843177,0.08875195229364005,0.0003946073482559256,-0.06898573171455866
7,-0.07284670210234712,-0.059052369077306724,-0.03949874686716793,0.0,0.10165757988609013,0.0006085075441881208,-0.07554725537662192
69,-0.07248178444474937,-0.07363452271576697,-0.049674185463659155,0.0,0.11144530994890049,0.0009775971537000203,-0.0843585885672348
90,0.07134031117943515,0.08540247126544541,0.056892230576441105,0.006098523082147533,0.10338473703668999,0.0007482076992292098,0.09173775388014185
88,-0.07067417879109537,-0.09341664635403972,-0.06363408521303258,0.0,0.10253575562724576,0.000695736196522064,-0.05778973646013309
8,-0.06982805569149088,-0.05759004743779648,-0.03832080200501254,0.027019354230932713,0.08739889705804037,0.0003766107036121015,-0.050888520078105716
174,-0.06920326626366588,-0.10438040237751485,-0.07142857142857144,0.011736614964595216,0.1225127394861632,0.001029029793717136,-0.08077785259975905
192,-0.06900848643473878,-0.06794302157871408,-0.044724591007087235,0.0,0.08814446146679707,0.00038703662118504443,-0.07201342703501432
144,0.06817212215616766,0.04875555472221701,0.03260651629072682,0.0,0.08386108970017442,0.0003369860517222047,0.06471145224655794
48,-0.06805212203031101,-0.10643560272251702,-0.07032581453634086,0.0,0.12687955939041387,0.0011856645874623152,-0.06872712556773532
108,-0.0674288600551634,-0.041328258301614386,-0.025664160401002507,0.00013479546047090452,0.103384554729566,0.0009337048835802648,-0.06671053851309967
103,-0.06730907711122323,-0.05816605103781898,-0.03706766917293234,0.0,0.09798717272130499,0.0007491346097623299,-0.03687412953853522
28,0.06717405187426706,0.019877749235932725,0.012832080200501254,0.005928187766150117,0.08932951303656057,0.00047110419779357483,0.04877317527297257
68,0.06627080134856955,0.05895955599722497,0.039849624060150385,0.0,0.09306111829975684,0.000507718059850013,0.06294201845333572
67,0.06602832545259116,0.02602122513265708,0.016165413533834588,0.0014417648536930727,0.09171709905205623,0.0005068476059110023,0.07935238836525425
63,0.06434661383637978,0.09077531734573341,0.06220551378446116,0.0032044543056137798,0.10742781185589573,0.000870402057291874,0.05147892900604939
104,-0.06338451548655183,-0.05018787617422609,-0.032255639097744364,0.0,0.0891246653318056,0.0005102852514387637,-0.06213937728286552
59,-0.06324787166221632,-0.046795229970187306,-0.030827067669172935,0.0,0.08401889517990468,0.0003463254547394342,-0.06114231093534357
20,-0.06278934546035578,-0.05505990662441639,-0.036666666666666674,0.0,0.08010353415467619,0.00041286301710632614,-0.03993266175797464
