-2.908028,2.1370685
-4.0323515,2.8970323
-3.5472767,2.5691426
-3.498755,2.5397851
-3.31998,2.415068
-2.7942472,2.0594654
-2.9860673,2.1900241
-3.2473693,2.366876
-3.6624167,2.639407
-3.0531216,2.2345
-3.472652,2.5306954
-3.5402732,2.569457
-4.6017523,3.2902822
-3.953174,2.841529
-4.6610956,3.332053
-2.9776711,2.176712
-4.3292727,3.0953119
-2.5001338,1.8623127
-4.037232,2.9064522
-3.3597913,2.4465296
-3.3221712,2.41835
-4.7181296,3.3703353
-3.0555544,2.2368171
-3.559628,2.5819893
-4.24481,3.0519915
-3.3826556,2.449464
-2.743901,2.0226817
-3.5968227,2.5968413
-2.4811609,1.8472852
-3.411941,2.4828513
-3.3671532,2.4593554
-3.2291472,2.3513227
-3.9657269,2.8577704
-4.1913195,3.0148726
-2.9824305,2.180212
-4.3512707,3.113072
-3.5957155,2.6098764
-3.1504116,2.3005373
-3.6744604,2.6549993
-3.8693676,2.7899456
-3.5129342,2.5620687
-2.5848856,1.9146903
-3.1069975,2.2848194
-3.8579903,2.7887318
-3.2437794,2.3568723
-1.873426,1.4398925
-3.4067073,2.4725182
-2.9881277,2.1896913
-2.6655703,1.9844387
-2.7492862,2.0290208
-2.9824162,2.1939433
-3.5086412,2.5453641
-3.7855902,2.7279341
-2.915691,2.1412294
-4.0217485,2.902992
-2.4187973,1.8085105
-3.4150953,2.480224
-2.1930394,1.6527368
-3.3911352,2.4555175
-3.0041232,2.2083514
-2.810043,2.078569
-4.082442,2.9361682
-2.9655013,2.1853716
-4.2152367,3.0259244
-3.8192754,2.760342
-2.507915,1.8673792
-3.7841208,2.736542
-3.318308,2.4086812
-3.8708086,2.7971733
-4.6875825,3.3485496
-3.889102,2.8090966
-3.002851,2.1984603
-4.2656393,3.0498753
-2.8194761,2.073365
-2.6868036,1.9850025
-3.030435,2.2158196
-2.7394671,2.0182986
-4.6826425,3.350293
-3.9942555,2.8837352
-4.341675,3.119662
-3.10628,2.2648113
-3.5173798,2.5583248
-2.57449,1.9128977
-2.5416036,1.8923433
-2.8653393,2.1102536
-3.5637295,2.5875947
-2.7028453,1.9946188
-2.9468505,2.1619184
-4.1852064,2.9885335
-2.5554864,1.903582
-2.8859859,2.1210082
-2.942362,2.158515
-2.5974448,1.9253212
-2.726644,2.0178988
-2.8964977,2.126346
-3.65574,2.6385133
-4.1782146,2.98683
-3.7777948,2.719492
-3.7924137,2.748391
-3.673908,2.6505501
-2.4910674,1.8547664
-3.3199124,2.4127216
-2.5663414,1.9110155
-4.0424676,2.9067717
-4.41899,3.1658275
-4.3705635,3.1341069
-4.3108826,3.0937512
-3.3729746,2.448115
-2.9377651,2.1564305
-4.7482843,3.3896677
-3.0785375,2.2633572
-4.257929,3.0571651
-3.5225658,2.5468295
-3.427516,2.4852855
-2.8655498,2.1060064
-3.415587,2.478009
-2.9909418,2.1931448
-3.0905995,2.256517
-4.060135,2.920154
-3.302626,2.4017131
-4.9865723,3.5452828
-3.3063838,2.4011917
-3.5649934,2.5769928
-4.580842,3.2724078
-2.7949865,2.0552282
-3.7327826,2.6953423
-4.3782916,3.1347558
-3.56704,2.584531
-4.0932646,2.9385993
-3.7870896,2.7451594
-3.1080518,2.2744198
-2.7288306,2.0253286
-3.6350317,2.6373172
-3.8795376,2.8067777
-3.32301,2.4280949
-1.7702384,1.375166
-2.9618826,2.1727412
-2.87565,2.1139405
-4.347611,3.1184108
-2.7267983,2.0155964
-2.983687,2.183353
-3.7029562,2.6759412
-3.0390246,2.2213278
-2.4681857,1.8432692
-2.733074,2.0242863
-3.8579144,2.7799866
-3.3572378,2.4334326
-3.9467158,2.8496373
-3.6257298,2.633701
-3.0716553,2.2464714
-3.8537927,2.7780893
-3.3708067,2.4464278
-4.4584846,3.1852968
-3.453814,2.5239067
-2.456468,1.8299952
-3.8521085,2.7746847
-3.5486712,2.5657527
-5.183387,3.6834903
-3.2238958,2.3515327
-3.7694905,2.7268436
-2.7739408,2.042765
-3.7584064,2.7222722
-4.92252,3.5044124
-3.4433844,2.500906
-3.4864907,2.522971
-2.7243834,2.0087922
-2.998909,2.2046173
-3.1132092,2.2742188
-4.1420183,2.983936
-2.79545,2.060032
-4.8689528,3.4695525
-3.2413802,2.3608463
-3.5373845,2.5609305
-2.7285037,2.016219
-2.4208255,1.8088784
-2.8796644,2.1148453
-3.3801208,2.4604752
-3.3822088,2.467202
-3.3551502,2.440958
-3.53246,2.546571
-3.4325562,2.4850218
-5.3518233,3.789126
-3.8459182,2.770099
-2.9706063,2.1774995
-3.242653,2.358978
-2.8441176,2.094476
-2.7697215,2.0440729
-2.9156802,2.137202
-3.6798728,2.6597636
-3.121612,2.277229
-2.7026303,1.9953625
-3.69685,2.6852458
-2.3273845,1.7419567
-4.992028,3.5503867
-2.653883,1.9664253
-3.3148546,2.4176896
-4.4284973,3.173745
-3.1935196,2.3302033
-3.0517669,2.2308857
-2.4600031,1.8405602
-4.0298686,2.9056242
-3.28999,2.3960857
-3.9948416,2.8782513
-4.015259,2.8932188
-3.888937,2.8017633
-2.9181213,2.1426845
-4.7652473,3.3951468
-3.6566205,2.6442628
-3.2688606,2.3980424
-2.9323587,2.1492476
-3.093673,2.2591422
-3.4631376,2.511765
-2.4332747,1.8170227
-2.5746107,1.9250066
-4.00622,2.886849
-3.4580717,2.5180504
-2.9304333,2.1679623
-3.8432884,2.7748613
-3.1774414,2.3243055
-4.040684,2.901621
-2.6849766,1.9894125
-4.006428,2.8858697
-2.9733891,2.1803894
-3.5651724,2.5776467
-4.0660486,2.9135644
-3.4150593,2.490646
-2.7805347,2.0492938
-3.4496953,2.5025342
-3.5124412,2.5467415
-3.7088306,2.6734028
-3.1563969,2.3048117
-2.7015078,1.9969244
-3.1997304,2.3282466
-3.554377,2.5697527
-3.095013,2.2588913
-3.9611168,2.8464482
-3.7096648,2.6701386
-4.4469295,3.1833918
-3.0608356,2.2372873
-1.9005082,1.4638755
-4.047239,2.9080462
-4.0704575,2.929364
-3.3387637,2.441038
-3.2103682,2.3371406
-3.0641088,2.24297
-2.9913292,2.1853473
-3.5309067,2.5527604
-3.0495749,2.230336
-3.3296237,2.4181604
-3.2370505,2.3615441
-3.0352154,2.2213092
-3.420214,2.4783072
-4.848274,3.453324
-2.9076064,2.1341965
-3.5690863,2.5815349
-3.7387238,2.7013028
-3.359397,2.4352534
-2.5941048,1.9253432
-2.7871532,2.0579011
-2.6881092,1.9849584
-4.4611526,3.1870894
-2.7711751,2.043954
-2.4648488,1.8411608
-3.3960464,2.4646468
-2.8966732,2.1227813
-3.601742,2.6123273
-3.3620667,2.4526696
-3.0016167,2.200141
-3.6461477,2.6303577
-4.1560297,2.9891744
-4.3386555,3.1074274
-2.9534106,2.1652584
-3.419114,2.4776192
-3.8910704,2.7992067
-4.3522444,3.1192005
-3.0305445,2.2141058
-4.5066485,3.225621
-3.0098476,2.200951
-3.543094,2.5610163
-3.0240264,2.228738
-3.3422897,2.428006
-3.4937115,2.544028
-3.9563575,2.8536048
-4.352924,3.12115
-3.337476,2.4226708
-2.5849645,1.9212039
-2.6352372,1.9489189
-2.359063,1.7663138
-2.962246,2.1725786
-2.4816134,1.8450837
-3.6933155,2.6643412
-3.6031725,2.6161518
-3.438291,2.4977465
-3.7030833,2.6659186
-2.7027645,1.9995943
-4.309052,3.0794861
-3.4803343,2.5204818
-2.9899702,2.1907198
-4.492028,3.203519
-4.21122,3.0297177
-3.146092,2.2993474
-2.8239853,2.078231
-3.3331583,2.420316
-3.879942,2.7912838
-4.3273554,3.1041856
-3.9011383,2.8174334
-4.1978197,3.0165324
-3.4639368,2.5157433
-3.5828075,2.5918186
-3.0960064,2.2618268
-3.59306,2.6009223
-3.4534988,2.5119908
-2.6783571,1.9796126
-3.5047674,2.5485556
-3.1737008,2.316492
-3.430533,2.4896665
-2.9991655,2.194258
-3.8138285,2.7499545
-3.8808956,2.7908313
-3.5157528,2.547114
-3.4254808,2.4814756
-3.1178956,2.2750442
-3.349062,2.4408157
-3.0211813,2.2075894
-3.1866653,2.3214095
-2.6109214,1.9381673
-3.7322845,2.698158
-4.2093983,3.0207872
-2.8171105,2.0866504
-2.8228316,2.0870707
-3.047019,2.2245765
-2.7872968,2.056688
-2.5732455,1.905438
-3.0769224,2.2504642
-3.041214,2.2282956
-3.8175936,2.7629302
-2.4360595,1.8189082
-2.5576725,1.8978097
-3.1851363,2.3202467
-2.7178884,2.0049908
-3.2390819,2.3674607
-3.7458773,2.707627
-3.195342,2.3267376
-4.3038282,3.093141
-3.2944987,2.3914733
-3.7066886,2.6876802
-3.3089657,2.403355
-2.5044112,1.8625419
-2.9032643,2.1329424
-2.7049208,1.9986899
-4.1995006,3.0156684
-4.118137,2.969661
-4.8555684,3.4618194
-3.6242032,2.6250103
-3.330562,2.4220464
-3.370679,2.4430964
-4.736405,3.3841035
-3.3942132,2.4604237
-2.9599247,2.1687806
-4.045567,2.9168813
-2.663791,1.9679592
-3.5752666,2.5947273
-2.947925,2.157531
-3.2186623,2.345509
-4.1996994,3.0163713
-3.1030123,2.2660353
-2.7241707,2.012587
-3.4528842,2.5161724
-2.2381191,1.6910064
-3.5787199,2.5913708
-3.046155,2.2232459
-3.3766823,2.4651158
-3.868557,2.7965019
-2.6039593,1.9456998
-3.1172936,2.2744737
-3.4506896,2.5082872
-3.0982842,2.2783318
-3.7111773,2.671234
-4.879759,3.4787686
-2.4990869,1.8580456
-3.3479052,2.438759
-3.0855691,2.2538676
-2.828588,2.0826538
-3.3723946,2.448673
-2.877266,2.1163738
-3.728969,2.6830637
-3.0229976,2.2149003
-3.0797544,2.2546198
-3.3768523,2.4671512
-3.9949665,2.8779862
-3.5150416,2.5412405
-3.1296146,2.2841113
-4.0934386,2.945299
-3.2689219,2.379702
-3.1461751,2.2943628
-3.6476579,2.6373484
-3.0442367,2.2269258
-3.0701842,2.2470644
-2.555812,1.8981066
-2.8177285,2.076939
-2.9830096,2.1825197
-3.4518318,2.5158231
-3.7606287,2.7161279
-3.2412355,2.3597624
-2.2186356,1.6797173
-2.8256533,2.0836248
-2.7883377,2.0566053
-3.4391046,2.500731
-3.2216876,2.347808
-2.9734838,2.1767585
-2.6954618,1.9926052
-4.0169754,2.8949955
-3.4501348,2.5066247
-4.1001973,2.948615
-3.0438037,2.2310479
-3.0056882,2.2184098
-2.9874282,2.1942046
-3.277464,2.3820956
-3.847605,2.766453
-3.715785,2.6972988
-3.4112267,2.477415
-3.2822742,2.3892615
-3.2531347,2.3824928
-3.0685673,2.248902
-2.5481114,1.89154
-3.6003623,2.6071699
-3.4292383,2.4870088
-3.2029548,2.3456328
-2.8250344,2.0793726
-3.0731196,2.24038
-2.7570453,2.0367713
-3.5682497,2.5817115
-2.6895175,1.9960303
-2.8045294,2.0604858
-4.2921224,3.0859056
-3.3096867,2.3999467
-3.9053793,2.8184943
-3.5191793,2.5555408
-2.9896536,2.1928248
-3.475237,2.532783
-3.0607939,2.233659
-4.354349,3.1265101
-3.5342042,2.55812
-3.7338843,2.7056286
-4.2838264,3.081412
-2.8288617,2.0785158
-2.8979423,2.1310399
-2.3284657,1.7508096
-2.7102616,1.9994357
-3.2811902,2.386659
-3.7838364,2.738426
-3.4771652,2.5229838
-3.2830114,2.4019952
-2.9168215,2.136866
-4.3485823,3.1051924
-2.7147381,2.0074978
-4.3498907,3.114653
-3.5609655,2.5722907
-4.474226,3.202289
-2.9764829,2.1742506
-2.8767939,2.1177602
-2.2881365,1.7190084
-3.8313203,2.7720978
-4.570183,3.264936
-4.1597595,2.9930937
-2.0430813,1.5539452
-3.15797,2.3090904
-3.6079037,2.6235857
-4.0229034,2.9006565
-3.234635,2.364794
-4.0366907,2.8973882
-2.434215,1.8158972
-3.2416406,2.3575995
-3.4832304,2.522616
-3.1607947,2.3069558
-3.80408,2.7377205
-3.4287996,2.494931
-2.582841,1.916363
-3.2660813,2.3764238
-4.134864,2.9761136
-3.5128534,2.5386765
-3.38395,2.4554996
-4.311055,3.0976994
-3.6796756,2.6669695
-3.0662544,2.2390614
-3.52638,2.5598338
-2.430457,1.8123367
-3.309544,2.4030564
-3.4321656,2.4892733
-2.9836562,2.188585
-4.099124,2.946338
-2.5768971,1.9131783
-2.666939,1.9699507
-3.1662877,2.315827
-3.026299,2.2150934
-1.9742091,1.5067677
-3.0950046,2.2677503
-3.4329104,2.5007966
-3.3172133,2.4165754
-3.8015447,2.7502398
-2.8182688,2.073575
-3.9311619,2.8381655
-4.018445,2.8959513
-4.1419873,2.9735634
-2.7998111,2.0640745
-3.1486177,2.2931786
-3.3466358,2.434736
-3.6281083,2.6168244
-2.5293248,1.8801336
-4.4885983,3.2182705
-3.0113711,2.2068872
-3.198048,2.3347037
-2.3722825,1.7772044
-3.0160275,2.2070818
-2.1043367,1.5951891
-3.3078978,2.4031932
-3.2803187,2.3847513
-3.112809,2.2712042
-2.7327263,2.0184822
-3.5114825,2.5532742
-2.450203,1.8221413
-2.7031264,1.9971772
-3.752277,2.710416
-3.039729,2.2259028
-2.9202895,2.1438541
-2.747638,2.0266328
-2.9930005,2.1974556
-3.2873116,2.3950303
-3.7812905,2.7350016
-3.3207064,2.4164577
-3.206664,2.333505
-3.4268074,2.4867232
-3.166562,2.3106363
-4.232687,3.038944
-3.0947163,2.2749598
-3.8694153,2.799703
-3.3189445,2.415352
-3.1030564,2.2691033
-4.0861855,2.9412973
-3.689205,2.6731021
-4.1950407,3.0160463
-3.4785767,2.539351
-3.2682128,2.3820713
-3.9081202,2.808638
-2.8941522,2.13102
-3.3387184,2.421881
-3.8532932,2.78441
-2.7400699,2.0236142
-2.5455892,1.8865962
-2.8290477,2.082361
-3.3960972,2.4727554
-3.2291002,2.3533065
-2.8191652,2.0760422
-2.24844,1.6879959
-3.664628,2.6596682
-3.7816224,2.736781
-3.0590014,2.2364488
-4.055922,2.9214437
-3.7525234,2.708929
-3.2584379,2.3768141
-2.2951708,1.7291523
-3.1898746,2.3318105
-3.3234923,2.4137466
-2.872023,2.1066036
-3.0669668,2.2395985
-4.32414,3.101382
-3.078472,2.2660844
-3.7767305,2.7364843
-2.6995056,1.9938271
-3.1827798,2.315906
-3.2189827,2.3458729
-3.7497976,2.7060912
-3.21792,2.3472643
-3.0418174,2.2307086
-3.5258417,2.5484564
-4.6427526,3.3183463
-3.7771263,2.7306151
-3.209537,2.351799
-4.5479503,3.2533154
-3.5478616,2.5744655
-4.183036,2.9993548
-3.9249277,2.8350928
-3.6235557,2.6281722
-3.7726693,2.7265277
-2.9905772,2.1938274
-3.8657951,2.78745
-3.2932243,2.391923
-3.4530358,2.4963667
-2.853919,2.0995464
-3.2424366,2.3717766
-3.419039,2.4834867
-3.3805504,2.451226
-4.156535,2.9771857
-3.2521913,2.365831
-3.777854,2.7376013
-3.2757185,2.38327
-3.1209264,2.280491
-3.2958903,2.412984
-3.3375912,2.4441755
-4.567849,3.2665498
-3.9205208,2.8269331
-3.7787151,2.7355049
-2.7564387,2.0339868
-3.1176991,2.2831202
-2.6492972,1.9688518
-3.8710918,2.8030052
-4.6297183,3.310013
-4.170377,2.9971764
-3.062984,2.2396548
-2.10438,1.5927757
-3.966876,2.8444366
-3.275906,2.3826582
-3.351359,2.4351952
-4.2137623,3.0303874
-3.3496,2.4264948
-3.8545063,2.7709625
-3.0897932,2.2537239
-3.6036158,2.6080217
-3.811876,2.7404544
-4.013135,2.8877306
-3.990809,2.8767312
-3.1532507,2.3034976
-3.4295022,2.498325
-3.5663638,2.5723133
-3.2701092,2.3878615
-3.3384435,2.4199934
-3.7047782,2.6739593
-3.7839093,2.727987
-3.6480038,2.6499493
-2.5953817,1.9389977
-3.212891,2.351003
-2.9061852,2.1474056
-2.784117,2.0590622
-3.6240585,2.630948
-3.0776606,2.2479317
-4.1353636,2.970968
-3.2286277,2.3530009
-3.435442,2.4889677
-3.602057,2.6065514
-3.4347658,2.4918215
-3.315069,2.4155993
-3.2076855,2.3388247
-3.1991897,2.3308666
-3.0640316,2.2416651
-3.7495315,2.6987004
-2.9172952,2.1409984
-3.0154748,2.2051213
-3.8593688,2.7890291
-4.797716,3.424075
-3.592612,2.592667
-3.3742337,2.451603
-4.473756,3.1958556
-4.3328714,3.1003165
-3.5651364,2.5872731
-3.0799747,2.2514277
-2.7793763,2.047752
-3.261716,2.3843093
-3.5682964,2.586048
-3.1295362,2.2844276
-3.2801557,2.3929489
-2.9660003,2.170091
-3.263052,2.3747408
-3.7386148,2.7068253
-3.8845615,2.7905347
-4.0985413,2.9493816
-3.440538,2.4995482
-3.4849272,2.5194452
-3.0808854,2.2597716
-2.5646377,1.9043083
-3.4523566,2.517144
-2.8893409,2.120933
-3.8975954,2.809875
-2.9339278,2.1610363
-4.197683,3.0042806
-4.027186,2.9059446
-2.5595508,1.9051629
-3.873848,2.7850358
-2.7096834,2.0023582
-3.5084443,2.5573094
-4.401812,3.1518366
-3.5430613,2.5817704
-3.6853218,2.6711402
-3.2740374,2.3817756
-3.0960574,2.262897
-4.365091,3.1296294
-3.6589475,2.6547577
-2.8493989,2.0951405
-2.9803782,2.1805944
-3.2792256,2.3815715
-2.8968515,2.1271117
-2.7088742,2.001525
-2.4820516,1.8495576
-2.98823,2.1988072
-3.5336127,2.565139
-4.301594,3.0892868
-4.309255,3.0920365
-3.1229033,2.2770705
-3.2881067,2.390624
-4.166978,2.9943995
-3.7079747,2.684236
-3.401619,2.476136
-4.1446934,2.9778788
-2.9614758,2.1701112
-2.7632523,2.0421226
-3.0269687,2.2127173
-3.717931,2.6953504
-2.6400518,1.9565747
-3.7189236,2.6803627
-2.9635854,2.1756327
-3.3536613,2.4344816
-1.9741204,1.5072896
-3.0427828,2.2224066
-3.139141,2.2856371
-3.3322783,2.4189723
-4.0261374,2.9009454
-3.5016687,2.5392578
-4.7286534,3.3685074
-2.4656086,1.846806
-3.5336256,2.5670805
-3.4390154,2.4922206
-3.075963,2.2469985
-3.9268217,2.8367896
-2.5754552,1.9089631
-3.9069853,2.8059666
-2.6977654,1.9917843
-3.5559072,2.5783157
-3.1318057,2.2903204
-3.5503936,2.5785968
-3.621664,2.6283226
-4.2640486,3.0637915
-2.981985,2.1886551
-2.6692786,1.9757913
-3.904832,2.8168335
-3.353513,2.435801
-3.757082,2.7242825
-2.6139915,1.9365077
-3.8566122,2.7863643
-2.5873752,1.9223261
-2.8376455,2.085343
-2.750145,2.0262125
-3.5233245,2.5440955
-4.016362,2.8906012
-3.3317227,2.4176478
-3.4187412,2.482691
-2.8887615,2.1295886
-2.770894,2.0475855
-3.9690113,2.850734
-3.4178708,2.4810913
-3.0642684,2.242479
-2.2740135,1.7072216
-3.1901102,2.3282142
-2.8122005,2.0702808
-3.3647254,2.4425828
-2.7165499,2.00538
-3.465972,2.5088375
-3.874961,2.7966805
-2.9199803,2.144909
-3.1800287,2.3184636
-3.731102,2.7034698
-3.5419774,2.5637612
-3.8328104,2.7674341
-3.2595181,2.377158
-3.6356452,2.6348839
-3.1543088,2.3102615
-4.161748,2.9892473
-3.988348,2.8656435
-3.9002953,2.8210347
-4.389329,3.142932
-3.438244,2.496991
-2.719394,2.0102732
-3.8969269,2.8121638
-2.9829817,2.1845207
-3.7958982,2.7404091
-2.9400058,2.159448
-2.7870052,2.0529523
-4.387504,3.1430318
-3.6128404,2.6234772
-3.7525268,2.713281
-3.9070482,2.810539
-3.7258978,2.6974967
-2.8747306,2.1156259
-3.144857,2.2934391
-3.2736478,2.3961298
-3.4270983,2.4836204
-3.280416,2.3876936
-2.907671,2.133303
-4.10273,2.9436088
-3.0951214,2.2617836
-3.0310626,2.2226853
-4.59214,3.2834508
-2.6887107,1.99724
-2.8857038,2.1153963
-4.239131,3.0425403
-2.8761344,2.1129944
-4.781308,3.4064994
-3.8238835,2.7682066
-4.946044,3.5216126
-3.8094592,2.745199
-3.8964243,2.8165786
-2.1847463,1.6480949
-3.0622895,2.2383366
-3.7495682,2.7147484
-4.2044926,3.0248456
-4.390876,3.1417606
-2.707747,2.0120866
-3.2858505,2.4077196
-3.1829169,2.3306787
-4.009552,2.8919446
-2.5123887,1.8719313
-3.5317013,2.5580835
-4.164432,3.000395
-3.1314757,2.2886064
-4.5151463,3.2315466
-4.162597,2.9872131
-4.670534,3.3386116
-3.665864,2.658697
-4.2798767,3.0706694
-3.7283077,2.6895657
-3.0276132,2.2319996
-3.621129,2.622649
-3.3084407,2.4008868
-3.0440903,2.240174
-2.6639342,1.9696481
-3.600493,2.6076765
-3.249726,2.3659647
-2.138864,1.6168425
-4.7738914,3.403704
-3.154512,2.3008783
-3.5084176,2.5432673
-2.871633,2.1153991
-4.0483646,2.9106967
-3.0392077,2.2202942
-3.3964639,2.461664
-3.0780497,2.2540722
-3.2787812,2.3916404
-2.7695234,2.042733
-2.5709567,1.9089913
-3.085798,2.2514155
-2.7858639,2.053419
-3.5460517,2.564898
-3.1599863,2.3061154
-3.2736251,2.3816648
-3.858028,2.7850244
-3.1624503,2.3042953
-3.6125607,2.6126883
-3.2884529,2.392791
-3.781842,2.7267215
-3.1425924,2.2932613
-3.3300114,2.424551
-3.1186347,2.280031
-3.7554653,2.7072575
-3.5456808,2.5812428
-4.018027,2.8798544
-3.7662895,2.7289252
-2.9111753,2.140344
-3.3461232,2.4313667
-4.140402,2.9698646
-3.6800828,2.6685464
-2.207984,1.6657051
-4.2455206,3.0463924
-3.2045507,2.3351166
-3.1865425,2.3307421
-3.3230252,2.4113188
-3.778857,2.7375371
-3.5665045,2.5812974
-3.709209,2.684406
-2.1214595,1.6086354
-4.540403,3.2450683
-2.8951764,2.126045
-2.5496187,1.8912909
-2.7863698,2.0569189
-4.3319664,3.1029835
-3.3144608,2.411874
-3.0845306,2.2611067
-4.127796,2.969875
-3.1733437,2.3269181
-3.3821602,2.4598136
-3.102893,2.259513
-3.1353922,2.287852
-2.3843718,1.7860239
-3.1599844,2.30667
