,0,1,2,3,4,5,6,7,8,9
"(20, 20)",5.601099156898753,0.8827745539498986,0.5384343439687932,0.5287358814815191,0.0088882399308209,1.273092889852468,0.30507739547064605,-1.1666544937914276,-0.002325122296781383,-0.6431433409010648
"(20, 21)",9.507859307742548,3.241402324673001,1.310265609881716,3.022474188016294,0.35595912440269856,1.2102298316622442,0.8664408156962292,-0.9353111263508948,0.0782288898028388,-0.37356068088323
"(20, 22)",0.4233584342953938,-3.463738818258111,-0.3094053400387922,-3.600300314882593,-1.0579312850735862,0.4437369418056129,-0.26034701896767154,-1.3596338124197993,0.19092670525676958,-0.5541692533499305
"(20, 23)",6.073280185306144,1.1254231966874149,0.7064896654082107,0.6950215854290177,-0.22447044244712921,0.6162886964558598,0.10627317777615829,-1.112883636640054,0.28141773996076186,-0.469823810470903
"(20, 24)",2.538313576465839,-2.337293452753473,0.45886620771024617,-2.2148733192503878,-1.0275549352484141,-0.05361232142514548,0.10110141794092667,-0.8773248691478851,0.30264394200636646,-0.12293823851071858
"(20, 25)",5.984430594467134,-0.32381704406153733,1.5550517305831748,0.0020141454762773116,-0.8568657423725955,-0.14409492566367638,0.7331496994071199,-0.15810130381267354,0.25700470569262884,0.049052618665260395
"(20, 26)",2.9484861898391963,-1.2467751298711038,0.557107828688329,-1.5698728491943128,-1.272606189758345,-0.11863138294198419,-0.3276831166399439,-0.8074161199724328,0.4689440439990949,-0.15100780819657614
"(20, 27)",6.729339215781688,2.628512433183213,1.1067639018496205,1.8091000317661303,-0.8347782477174691,0.2193839451666509,-0.63516596043819,-0.9421975271950819,0.6975392717805082,0.09371704818387613
"(20, 28)",4.207233293130706,0.4126263731970798,1.2274895387675573,-0.2313527871469295,-1.829432946486489,-0.11815371350457775,-0.5496022218960042,-0.2563586064981057,0.35612487742130294,0.015087247405634387
"(20, 29)",4.924412653545802,1.7230889078150624,1.6973552177697937,0.7211318993612154,-2.1413439831809513,0.11886409126096813,-0.7449038957764704,0.030497023115941213,0.29876614425046294,0.10651766612822065
"(20, 30)",2.6842753966506683,1.9272621787401054,1.8431499112887966,-0.8246343874671177,-2.195515977791567,0.3705116218350578,-0.7738624227000784,1.0711948698924603,0.40288510999943145,-0.4673680135838681
"(20, 31)",1.6208789495417122,7.267897163466427,1.7868045078274144,-1.1743410277440607,0.8808850024710196,0.6318045221129305,-0.8708322020969149,1.2465106592726778,2.0085837112046208,-2.416854757775332
"(20, 32)",-6.720675658049213,5.462493517900695,2.0115074786405853,-5.522805445958491,1.8003090452430586,-0.3181236305608978,-0.7246802481367254,0.9392091403517263,1.6314954055290145,-1.9997331698600285
"(20, 33)",-8.522400155170686,5.0377535168920184,2.3143861010249456,-3.2227722071768277,1.3914829009536174,-0.5992296656383883,0.16804832184141244,-0.03725034698123572,0.13339306486899405,-0.019446297325704343
"(20, 34)",-4.602950388653298,8.393629429827767,-1.9685609528177666,0.09223864402182753,0.6579501532004882,0.31098518323154295,1.1085416237775758,0.16688480254654436,-1.318782375216487,2.2525311171736457
"(20, 35)",-4.047285637336503,6.552152998400676,-8.122016458926797,-1.45693111087008,-1.0374176931865942,1.2334792495668148,-0.6362145949549151,-2.6282299013894574,-0.5105250014320069,1.627496762582343
"(21, 5)",-6.7249208206084194,9.423241382284067,3.2214735867430666,-1.9035744712301457,2.430155612848201,0.8448529945138906,-1.3887757153902858,-0.15891262976295473,0.7697067970776765,0.3983249696180114
"(21, 6)",-10.511864771474269,5.559492943970376,2.40821720658193,-5.264515379924271,1.4429786126549142,0.4492115414738497,-1.8777026025464136,-0.31644335128808393,0.7031053368982664,0.09188088886890516
"(21, 7)",-6.5768802098681896,9.30130401633338,3.547844382221728,-1.658584071572681,1.971606690474974,0.5601068274769088,-1.2653890767162204,-0.40431474811002766,0.3670180865232856,0.44719018730462107
"(21, 8)",-6.262649697376342,2.0432597498967593,3.0809012136404936,-3.037031821423135,-2.0484844857902327,1.0264387986865868,-1.8952902823962496,-0.1832836402853392,-1.3402331574376105,1.3306546953186076
"(21, 9)",0.06090101305257886,3.7556782747989814,3.077343950482136,0.48062993005614524,-3.19086443469997,2.070946703157642,-1.8419516859293947,-0.010407523683699247,-1.7363138480924487,1.0386815632495514
"(21, 10)",-4.2932109561413725,0.6531545300850707,3.1670926187914463,-2.0380662511129546,-3.9597355287924985,1.2499141534732465,-1.502677262714098,1.1237602254459955,-2.2521250573758094,0.6033571328275472
"(21, 11)",-5.6778883686298105,-0.7695045257029953,1.3026250083388264,-0.045165249745782746,-2.368247555778543,0.40278968428173695,-0.4830085724389998,0.5503003665792344,-1.4543387556884835,-0.010449022583911841
"(21, 12)",-8.513937740253331,-4.905570355558822,-0.7408749051696756,-0.828213631411626,-1.585581986212743,0.5175424626287857,-0.4352442556125937,0.413074833492774,-0.2642923879082271,-0.3376238656179669
"(21, 13)",-3.860198315679206,-1.2791118170265943,-0.985834658413665,4.3567520745736035,0.19165281660404526,0.9993156383314779,-0.00831283899913508,0.6829144578605119,0.47812805250624185,-0.6877470986595545
"(21, 14)",-6.948465641233705,-4.990657293120676,-1.448750300277907,1.3395440333482997,-0.4630617390020152,1.6558948183048088,-0.2880547139670089,0.6396941671619925,1.323047703472416,-0.08696454087840146
"(21, 15)",-1.6468693775375607,-1.5292722668868943,-0.2467022060975925,2.104790026734497,-1.1554910449013835,1.765252904003121,-1.1840648073444089,1.4261698479060423,0.3770833492019948,0.17606842039210885
"(21, 16)",1.971585540254122,-1.1277161712336314,0.5605449862321119,0.6855083297408487,-1.1451913758996723,1.238915125723212,-0.47884686273183025,0.6085172061305382,0.32068909769558773,0.23734702776469158
"(21, 17)",3.205130816083915,-1.8990486956346662,0.780225154586922,-0.6366626454397838,-0.5315693182375409,1.3348902782827972,0.4236731780670483,0.15263665295430182,0.0696909944489805,-0.0884887525015731
"(21, 18)",5.5230143771096465,0.4656001209957332,0.6207855456700584,0.5071267542517967,0.16681973077789028,1.4929428163266012,0.7326647525418362,-0.6326769200862267,-0.11500931687636055,-0.690813430666051
"(21, 19)",5.095926872367579,-1.0518849025686423,0.9961697460906913,-0.5964957550712321,-0.04664931734634113,1.246930173959683,1.1843813889165098,-0.4499183786170533,-0.3524675434366635,-0.6432731258024453
"(21, 20)",6.980089050409769,0.7225130565653846,1.17625990746217,0.8786688412827998,0.17491765215756966,1.2100525981330108,1.0990358360784565,-0.7926349032374954,-0.21656030110019203,-0.4924086881426317
"(21, 21)",9.462029846710767,4.428098283204562,0.7844697696612566,3.576685289381895,0.6849860866704474,1.3479592395109103,0.29526869013348955,-1.4314439969884651,0.22616989141367722,-0.5616105042276529
"(21, 22)",6.179218338064243,-0.3326829198208802,1.373015183180601,0.06650012664539641,-0.2771106836313198,0.44569157626613143,1.0581257066953997,-0.5471277423950622,-0.013034969899870229,-0.31198115286317923
"(21, 23)",5.531060622344781,-1.088469744964818,1.3091397329440482,-0.5210915885177216,-0.426463923980007,0.18850986563518873,0.896701984219171,-0.47233804958826253,0.04716401468005883,-0.17305075860902908
"(21, 24)",2.5335666058029855,-2.901487919414737,0.6451075242384885,-2.6206049618643448,-1.0471353742933776,-0.24785479024153673,0.4744682100797692,-0.4961430393994297,0.14166141784246292,-0.26518763164264897
"(21, 25)",4.9366372523235675,-0.7222396123912311,1.1506686728607036,-0.5548442666121425,-0.7291924948573584,-0.12563887148246586,0.24580538298194854,-0.7522016247675506,0.45150992621889247,0.04873190160635528
"(21, 26)",4.79310986142816,0.07505182882069314,0.7930795234680329,-0.24795714661438742,-0.7590562269574062,-0.025118477540895006,-0.1357927131632633,-0.8384471380253032,0.5187799582121881,-0.07814183379684235
"(21, 27)",3.811928378501138,-1.1759938782279757,1.1876319675235383,-1.1135317472178772,-1.4501323229271548,-0.35510014190269307,-0.056197274161470065,-0.38833830879159587,0.48378099778143396,0.10681995631142807
"(21, 28)",5.311838507664254,0.7391969959635235,1.4714934037574559,0.45754602431864766,-1.5080642682886714,-0.11281283086587879,-0.26847193922120344,-0.3049620023522371,0.49501714178007006,0.05096314958143022
"(21, 29)",2.687947812496464,-1.0193743723151496,1.2947116786409456,-1.5043155324023674,-2.245026781027486,-0.3543798261497367,-0.6636614596401818,-0.16278071810094885,0.45291350267970304,0.12692271583636547
"(21, 30)",3.2120879082967466,0.7264175483135626,1.305720724319525,-0.5362713499342504,-2.270485459735086,0.1646035648708207,-0.9700523030815105,-0.22212449954640143,0.473808110314494,0.023002107255235084
"(21, 31)",1.8002948605656481,2.610431473484626,2.056254943095394,-1.9426444106524143,-1.0402732552386171,0.16166285113810966,0.05836975792703933,1.608952748210407,1.1310831797700656,-1.4888431915144786
"(21, 32)",-2.093095168661411,5.848365708498881,2.174548371994413,-3.0822553298677535,1.4164237413178684,-0.5436300929521075,0.19876421519834966,1.3286879071003814,1.689597227087632,-2.56911420527932
"(21, 33)",-8.384569664375855,4.660910460878697,2.316269502036069,-4.205206804425783,1.5676338110125163,-0.7860735925731709,0.42646368855587163,0.2764032045598326,0.43953414079020253,-0.4202342594711684
"(21, 34)",-3.5528816077872714,8.583788071171165,-2.567844740808971,0.5517875042522581,0.5607074452375662,0.4110577445203277,1.1534364284796732,-0.0031457673950098185,-1.0271359230931527,1.9147448737780157
"(21, 35)",-2.0493916924527493,8.446866595425224,-8.48330329361061,0.13276478483522036,-0.7384627894849575,1.432108230672212,-0.1833348156323772,-2.244194701016543,-0.6023327639265794,1.5626974989773665
"(22, 5)",-5.311503782404302,10.475894160894411,3.0423014019357164,-0.8825512688463323,2.625447197535692,0.8795582088406003,-1.5898060898638997,-0.4650114171205893,0.9665872492225674,-0.09879531766578684
"(22, 6)",-8.792519135200948,7.401492960047912,2.6385255757347497,-4.1077917284164265,1.9473204211546868,0.5692026936545934,-1.9827987371003186,-0.5222890140687664,1.009735821513337,-0.20645715617006577
"(22, 7)",-7.164319668457022,9.606932836258489,3.5965292677732217,-2.5248198826064185,2.4930081051828425,0.7620407453449167,-1.65539257655305,-0.11849454144612005,0.7981742488473615,0.02235408791836117
"(22, 8)",-7.787519634865569,7.7238539193113995,3.796649686884961,-2.9481017392058586,1.3119468654670519,0.3441381699620929,-1.5539409685605425,0.18434617304729178,0.16694956431980965,0.004798117079904464
"(22, 9)",-4.377619092890948,2.3562376415130544,3.047181567611329,-2.139129246617991,-2.6308852189118856,1.5343942315254575,-1.7583066506095975,-0.05720539919185325,-1.7945715161806441,0.7524444249086799
"(22, 10)",-4.22540895366455,1.7278839332229992,2.9276062088290833,-0.5593334083084767,-2.634134284904052,0.4788724499131716,-1.1195677093863468,0.3973262488970727,-2.586314089478676,0.2800973620173379
"(22, 11)",-5.659356339881927,-0.5920936034578158,0.5697633981394821,0.893690197785415,-1.6230618199885012,-0.3685665808085755,-0.873962800275028,-0.26297695641719643,-1.5617101458110123,-0.39337951773843144
"(22, 12)",-7.822960945169684,-4.1244428847211125,-0.8286521268028311,0.581695927131607,-0.9850087071703431,0.164905316093791,-0.5466097068702882,0.5069550281390949,-0.47621122856533044,-0.7329184736688497
"(22, 13)",-4.609158127564096,-2.1982824260354,-0.9168860360266763,4.351294827938321,0.2405831160904482,0.9333266048511254,-0.033982242195577585,0.8519573595944686,0.5361822453771335,-0.6019555476078668
"(22, 14)",-3.6851841940618857,-2.5526673453341524,-0.44025570718695217,2.5263787339540613,-0.6176374661587021,2.048156576309203,-0.7174284642145691,1.4448948187947013,0.5157460152029719,0.31760884522255084
"(22, 15)",1.4169886743364826,-0.07509775415078035,0.28031807318521657,2.2601019333811476,-0.8970795327367792,1.4488210401932478,-1.134447731350714,0.9798687793066229,0.35924722629541356,0.511132995305786
"(22, 16)",2.1579700517878275,-2.428957835122674,0.6716912285240524,-0.6544523934772118,-0.7023918564653234,1.2145985633785656,0.018210476180049735,0.3193499259058481,0.08485616135913901,0.26121010259746436
"(22, 17)",2.239855932273501,-2.8449097640385137,0.42801083159971876,-1.909506954237695,-0.303306416014787,1.1448615528158987,0.6834890825317252,-0.21554806193548043,-0.2423889113665609,-0.41243591189513157
"(22, 18)",3.922883482522749,-1.997034758007347,0.7243460283864317,-1.3959161465795586,-0.01547569170407763,1.2823454654356223,1.1443282885473829,-0.4377624936840925,-0.42572576893084674,-0.5720949454057466
"(22, 19)",2.579178253738272,-2.8336159642644985,0.3973001232152947,-2.4514143726400572,-0.34372054867787843,1.0266990973395027,0.7928144306368801,-0.7304496957903223,-0.28516834559959836,-0.7053251173104043
"(22, 20)",4.8347242140411515,-0.10634889458646776,0.3590160029688532,-0.28194407075326694,-0.06724323532844728,1.120728184241125,0.3202114766788843,-1.4545098179872584,-0.04285728477687382,-0.6312859555869257
"(22, 21)",3.966347517273472,-2.471458457300262,1.061197912030464,-1.7728291174080084,-0.5618237704277989,0.5417532807147054,1.1404415557951786,-0.5333239279146251,-0.14334295514904632,-0.3137975727483888
"(22, 22)",0.7595446504834258,-5.449089553863622,0.7804846014044705,-4.432746658377057,-1.250752021591991,-0.210198122084776,1.2326987781779963,-0.15688566673115673,-0.16634121034899668,-0.5405845017041924
"(22, 23)",1.9809305029683266,-3.213703734721958,0.4318211784978714,-2.8478318919959116,-0.8796311684250652,-0.015425064954628082,0.5422643202240447,-0.6599215522647571,0.1497312218954292,-0.3553615770146858
"(22, 24)",5.773892374468177,0.1878000698801781,0.8839869978929654,0.18756520689909573,-0.32872751329904554,0.2111470611674137,0.44385749274906533,-0.6286119553254952,0.3479193358287973,-0.2080602229035512
"(22, 25)",-1.5095962666231781,-6.058853101202184,0.14762076038066624,-5.619344671494976,-1.6843942051544203,-0.6751976543189386,0.0967761747945543,-0.4104794226144274,0.3312222541168121,-0.26112881535751664
"(22, 26)",1.3471536146882856,-3.9049071186670976,0.7714376229090386,-3.4844067047180443,-1.468372318099507,-0.6900951193342966,0.19461715234402188,-0.16594744317745858,0.3746240183718186,-0.0720957552830809
"(22, 27)",4.334440634724481,-0.2668743688150009,0.9079335489439505,-0.49763615635363717,-1.0575767936457932,-0.23565443421275978,-0.3090552453241144,-0.6186424441505496,0.48698183549302454,0.0217993183935731
"(22, 28)",5.673255618555882,0.9917014690036116,1.3297791417071974,0.6674142640085873,-1.2284799477265034,-0.30109440931587134,-0.1479816943710503,-0.28924965428535593,0.5189397753689919,0.12148923052554648
"(22, 29)",2.9891067893571877,-0.5455441958826384,0.7753365543982048,-1.11129015304605,-1.7037727255942072,-0.3716605574396599,-0.6761476645010165,-0.3893128883949072,0.5311404354958805,-0.018867907809793888
"(22, 30)",5.670280550111882,1.6358535168161485,1.4936111540156125,0.9148927136914011,-1.5272776238785695,-0.18130004515110343,-0.5174073096118601,-0.21931915656214296,0.6226531826641781,0.09614236082926775
"(22, 31)",2.982208822096038,1.3850565542509097,0.9750487296111664,-0.6092554838483663,-1.5719546007524707,0.043211207082371084,-1.0056214847241787,-0.3344822540767479,0.5833258928297564,-0.3424984706080136
"(22, 32)",2.1496637562898884,5.778297482333684,1.8910265203986383,-0.496815115252578,0.7491299758255301,-0.3640749287299,0.1418156865587693,1.056029976749202,1.412741011267663,-1.9392801558318167
"(22, 33)",-1.8469843318287587,8.816321078805105,1.955666724743285,-0.028880740655719495,2.125959693583033,-0.273632127527377,0.22432174965602777,0.039903018682225073,0.8686490571210113,-1.0884510508195133
"(22, 34)",0.18584178428811404,11.305261674684417,-3.1699626286043623,2.7360148192046707,1.0049088573967024,0.5053901813219919,1.012278959103508,-0.08332867108711071,-0.7302547460614095,1.3158071161672475
"(22, 35)",-0.10279725887997664,9.974847216517276,-8.63220348510234,1.2659909243592913,-0.3934448151893041,1.2835630469495698,-0.033733254262680645,-2.1137662320591337,-0.4495371961759573,1.1787228945159427
"(23, 5)",-8.692522062841821,7.021042283170959,2.6206700066315474,-3.979057017937585,2.174488847682021,0.7189145558657689,-1.6129229748047802,-0.06808572043882545,1.187809602217968,0.024874550924894535
"(23, 6)",-6.6923186537267,9.790706810044052,2.996027323711213,-2.7535114869379314,2.685024597448704,1.0826043744684373,-2.0525112849261022,-0.11602878097794297,1.380709831109328,-0.22064089035299944
"(23, 7)",-8.42113835956426,8.79393648907218,3.217947780180988,-3.955744162662252,2.3940673788573887,0.6306846819582664,-2.069246513549607,0.028290049330841508,1.3414346674669604,-0.39282045347465916
"(23, 8)",-8.191079147099448,8.081614594093468,2.6436272614123872,-3.93141709440784,1.9820589023071746,0.6408590505865847,-2.4293749621758525,-0.5659610111489447,1.1914578497178971,-0.7223523427042878
"(23, 9)",-9.80255393393352,5.0243566310476835,3.773587432167508,-4.121321859411952,0.45226932505956424,-0.13308587607608738,-1.2866845783807455,-0.027548484525419123,-0.4981411997918351,0.20796425065327656
"(23, 10)",-9.102515571578289,1.9588024977361462,2.676463482281847,-1.7614728305986833,-1.043525676627817,-0.7787903447323888,-1.3758965664543896,-0.12362377892226523,-2.0679252233823235,0.6136803456135155
"(23, 11)",-7.8252363049874,-0.7340637147633787,0.9492567446734496,0.8881695496350247,-1.3454600559277552,-0.9972400325154744,-0.8698649987654206,-0.3938260107057967,-1.6048824346342294,-0.039872787153953995
"(23, 12)",-9.459834945804856,-5.1901067585098755,-0.5704401500615794,0.5404109886524394,-1.1483499064151679,-0.5501748772391916,-0.8568079254472226,0.25724939794135976,-0.5479293054281666,-0.36248276320415185
"(23, 13)",-6.541709864452967,-5.196256908281988,-0.7312411527406837,2.530606701439774,-0.05581852603707584,1.2097246129621084,-0.00799410999479305,2.0336349610722224,0.4630992897196255,0.029277787621965957
"(23, 14)",0.6095410259672646,0.37102015151849765,0.21709392747207684,3.7022135341592617,-0.47284472513440895,1.6288957632798795,-1.5478998071879835,1.501757989082652,0.17145431792835825,0.6026326781999468
"(23, 15)",2.556533430776925,-0.7706382123309292,0.5238674690742148,1.393472924026647,-0.3852280650704252,0.9861060044214873,-0.6441775850919368,0.9133194099969183,0.20342255981882448,0.6400121864434977
"(23, 16)",2.5751024089954853,-2.959983537805529,0.47823101237897975,-1.2669765840654588,0.07643228959675777,1.144120541121519,0.5261180809222478,0.0710644037564965,-0.3393034659338931,-0.02764713058085949
"(23, 17)",4.645508219200336,-0.8129407124566518,0.3944390252135396,-0.28362088624083986,0.5310269712662338,1.4268504762125098,0.6447977026750045,-0.6361713788145904,-0.39843366064471275,-0.45775087863539793
"(23, 18)",4.354900689844748,-2.2169851521630806,0.913691322030967,-1.4672092691393037,0.06565446020193696,1.1442176041280583,1.5461009851942245,-0.32448458892809734,-0.5294565603152591,-0.7026309312165133
"(23, 19)",5.60437543816154,-0.4552126960579107,0.8318333514870515,-0.16453096996327884,0.1190221833242537,1.2301748511342827,1.0381416055627202,-0.8110599236789464,-0.3122488985748163,-0.6859107515189011
"(23, 20)",4.058664510892691,-1.662426868148924,0.7061289656269858,-1.3488990415231645,-0.2755042192095266,0.8200514517931471,0.9659561194986357,-0.8464981310337499,-0.2441379815906497,-0.6179856127406405
"(23, 21)",4.229867865951206,-1.6739440037993603,0.8412517929875646,-1.2885852622844842,-0.519766383108932,0.5804207871871101,0.8715620376123299,-0.8601400585106215,-0.09020633867635985,-0.506626769843097
"(23, 22)",6.640515901753105,0.593481043719407,1.0345366843802728,0.6078955401239602,-0.13422022876014542,0.6115244548280375,0.8406750153218544,-0.6500551473970427,0.04791229382588128,-0.4620667425513019
"(23, 23)",4.599787215969332,-1.9741523348363113,1.2378811190305044,-1.3454119727999618,-0.6241209933771529,0.0019678179963417953,1.019085241813756,-0.35847837549817746,0.0800182774237785,-0.17220455631707493
"(23, 24)",7.588366634090317,1.3078308031286183,1.2197496861054482,1.3859866839974653,0.00439367357575601,0.2444083371504017,0.6113221905577044,-0.7308495832757028,0.3987751641523451,-0.12302800022055245
"(23, 25)",5.686549531923601,-0.36281564266455835,1.2599888136307509,-0.13287499899374716,-0.4418577436406571,-0.3127826688989834,0.5902993767156106,-0.36710485014015615,0.40130387631657133,-0.012603643191233083
"(23, 26)",-0.41530031500436,-5.258770925540065,0.3375171496125029,-4.756376405151973,-1.7037282263962057,-0.7254010313231974,0.047737352250046765,-0.49116733959816194,0.42101915002996015,-0.08850700493798538
"(23, 27)",2.512018541947898,-2.5706404213715137,0.8617726330283105,-2.3167737321990853,-1.3029362667779893,-0.578963823527925,-0.09085409519077918,-0.4377939234009698,0.46953263902232606,0.07705135582257445
"(23, 28)",4.565284778995495,-0.11847692244644163,0.9486399636595418,-0.30366765303069737,-1.0492081229100179,-0.32669978253405413,-0.38620837524559215,-0.6015900095579576,0.5414116678547168,0.06886036886477047
"(23, 29)",4.143945765600351,-0.9289785616337601,1.402862220704743,-0.756861198051418,-1.4813124641943567,-0.688274156248036,-0.13134848256292683,0.01632139805968708,0.5566975762345137,0.29835701905863204
"(23, 30)",1.515399182184104,-2.814199584168198,0.9135513926451542,-2.6281577276530306,-2.1196675321150997,-0.9395001722449098,-0.48888655671945186,-0.04806855063188589,0.588785682079394,0.19038343907352862
"(23, 31)",7.7663750466244315,4.232342046351205,1.2087364417633841,2.9508010062398133,-0.5295548270672422,-0.2895106854121093,-0.7357757398483965,-0.3187942731079108,0.7538463479832203,0.11743108713853935
"(23, 32)",3.737189221786602,3.654155017681325,1.7826499221175307,0.7640202108130418,-0.6588698181510414,-0.7888708993990126,-0.5660142280315219,0.995760719777557,0.6278672847361794,-0.5513999479585998
"(23, 33)",-1.6461097418553647,6.750724577115877,2.2111118510414456,-0.49630361308252896,1.4667817012698345,-1.1621923032745463,0.9056930684557998,1.345004760623038,0.6352676473413186,-1.2610380007238753
"(23, 34)",-2.686162254252085,7.047269394906462,-4.7143393267131115,-0.8838493096188872,-0.06004118384045473,-0.026765717564107547,1.1205986489148219,0.6153886042648737,-0.43093966891103136,0.8764600936716538
"(23, 35)",-0.9410386449923823,8.637048457351927,-8.858021347146206,0.13363875460608865,-0.7060154505550369,1.2600527512395916,-0.6936152377818263,-2.7903233055754533,0.028587904539262268,0.8467080426748635
"(24, 5)",-6.383446337820193,8.437092627420997,2.473506374069127,-1.9765535641644365,2.361674328758361,0.8682659063135305,-1.415717942017845,0.07452273703291608,1.36135046174443,-0.46028142530428967
"(24, 6)",-8.354324438514872,7.386703197921968,2.495267298752213,-3.9419723807153804,2.1204669672918794,0.7081976664688989,-1.9627138794793018,-0.14023686583189146,1.4472340795993464,-0.5213106947143809
"(24, 7)",-8.671795748983504,7.8451499950280805,2.427176338245588,-4.518696756459873,2.3155392651469433,0.6694748732438024,-2.4361948553599504,-0.007877778206467397,1.5795148382819872,-1.1010983542628523
"(24, 8)",-7.349666314875783,9.165820117748225,2.744875771787392,-3.270174544945528,2.4145205144050697,0.5312812499451351,-2.5368244864148055,-0.5603808903418607,1.4204716735883178,-1.0832288990428
"(24, 9)",-9.080717543274117,7.924963331366267,3.305773681350879,-4.1409810711625585,2.042311310447891,-0.07056109920473448,-1.864260962645098,-0.205489801416869,0.7554258346867657,-0.8434804277897674
"(24, 10)",-7.884829198566902,6.06751588731325,2.6835117281747567,-0.636270637773388,0.822423846726054,-0.6985368718150738,-1.3008780475441408,-0.7981193499664234,-0.950379696541622,0.1283439842382358
"(24, 11)",-10.214580933882788,-0.5969311373530717,1.407610347542541,0.6283609638041505,-0.809937164102966,-1.739684989845747,-0.7026395654039329,-0.6293408577730403,-1.8154554394066835,0.05934635430456721
"(24, 12)",-8.866160107711544,-3.942398494004339,-0.6992361314893885,1.8887063811816736,-0.8004750379974672,-1.263430484832683,-1.2076325392086227,0.026265358960641975,-0.6893001941431587,-0.643156003396013
"(24, 13)",-3.237515302148651,-1.868774406631097,-1.5842342627780797,3.1703721339199595,0.8958155846718275,0.390398466645427,-1.8558680801771157,1.579753394730717,-0.366199916377884,-0.15506036307491583
"(24, 14)",-0.5808289674263025,-2.5220409240619133,-0.6294655331971867,1.0709126141646836,0.5272165898802972,0.07946019938007226,-1.5781364035091723,1.4302868054348283,0.19959581455434988,0.7502829080220201
"(24, 15)",-0.7173491986884228,-4.0759137378633055,-0.7636662673831611,-2.408753938842202,0.46360163325782305,0.6707367634489471,-0.7569868074153899,0.06581455953013289,-0.13918254473943217,0.18540504630300864
"(24, 16)",0.727448524588521,-4.248740235357495,-0.09419446745876561,-2.928882024154037,0.23870873739448728,0.9860737519733493,0.4375844401269646,-0.2521562580209831,-0.507546172113897,-0.24594824560093037
"(24, 17)",1.482083597015206,-4.216792710796628,0.3947678196679112,-3.192917966455889,-0.04743288255621447,1.126248296652797,0.9633239312329164,-0.4576464730218194,-0.5841727616907546,-0.39860424672002004
"(24, 18)",3.194493009692073,-2.6238255944960396,0.6753736376262839,-2.1670573847973666,-0.13989058801919968,1.0357265761669179,1.2082909414595462,-0.575663050187381,-0.5112544619188141,-0.6680631959560026
