x,y,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,PCA_52,PCA_53,PCA_54,PCA_55,PCA_56,PCA_57,PCA_58,PCA_59,PCA_60,PCA_61,PCA_62,PCA_63,PCA_64,PCA_65,PCA_66,PCA_67,PCA_68,PCA_69,PCA_70,PCA_71,PCA_72,PCA_73,PCA_74,PCA_75,PCA_76,PCA_77,PCA_78,PCA_79,PCA_80,PCA_81,PCA_82,PCA_83,PCA_84,PCA_85,PCA_86,PCA_87,PCA_88,PCA_89,PCA_90,PCA_91,PCA_92,PCA_93,PCA_94,PCA_95,PCA_96,PCA_97,PCA_98,PCA_99,PCA_100,cluster_label
250.0,30.0,-0.2165341258483183,7.688855223740197,5.99287055659024,-3.711322098747408,-1.2067373357900564,1.6671935899773183,4.260332730238472,-0.1126090279104457,1.0656759273365615,-0.9226524131459725,-0.8494341201822224,-0.07053508029641314,-2.9888491163487565,-12.296808263724184,3.042214659893764,-4.457108784477259,0.024269095751613484,2.1564791547380375,4.487366509780222,1.8618629157967599,0.3821354241887225,-0.4580389467853016,-0.5080689993389345,5.676711161361663,3.7275789109571047,-8.635916102251468,15.865801984279607,-9.674324765012532,1.7541951905414448,-16.292246056905153,2.3616217529808865,6.367475992639606,0.0805277183071337,7.837684431175626,5.4935386420014245,-1.3905083587693727,-0.19942270951451924,0.20517200264731145,3.8346501713101797,-4.689740659927207,2.8937744734159225,7.726536608816954,-6.469025729033706,5.1908529134553545,1.5504262656785444,2.3605499771192524,0.6959287510932193,-3.884527669168724,-4.302621645257059,3.3899907328624996,-6.244883291942861,-2.1531934653671745,-4.888407926965014,-2.8598392891686206,-0.07249516627157533,1.026995107928231,0.40094375443310454,-4.093886069142281,0.19537470082342132,3.4948591432726737,-0.018119064981723578,4.539630985749341,1.653023270917085,-4.106313339387433,3.186992476836219,3.0684002073287684,-0.06037105746587988,-3.383040710360613,-1.4865123878351323,-2.978888811964017,-0.4619912733037385,-1.4773287788943008,-0.662339608029301,-2.8229423539401415,3.2150954422699938,-1.385530767017328,-0.3683608179009228,2.2731143059946795,1.0140852788793544,-3.677542170096145,-2.656521377878868,1.8136498556292744,0.7816208974400207,-4.35738339384647,1.530351764205722,-1.0094773247719018,-2.0120233047651737,-1.555652623313859,-0.5663528174386845,-0.6671180861910191,0.06456894107243723,-1.2472832515064787,0.8329214878918629,2.0495544077191883,-1.5967529924891901,-1.7172963415144085,-0.26331740411264665,-0.17047458153762574,0.39216002491036644,-0.6432729526096076,0
251.0,30.0,-0.9769663432773871,2.6939909408827605,0.8093315490301954,-5.559710805873752,-5.063898496543353,1.284807852380858,4.1366330884112275,-0.46657043988953817,1.9817281586812678,-0.8079832791478767,-0.9064557688950025,-0.6683814711090207,-3.3523667386009754,-11.748232445869123,2.068888412604455,-4.175448855286432,-1.2939100953880365,0.8946306011645591,3.1721809889837047,2.0533295412411934,-0.8145113061646239,-0.04518270652918373,0.6874053525308083,-0.7113629069133954,-1.7422224328287266,-3.2555973550393147,2.472435329914628,-0.11924628398512957,0.36185299502883034,-3.401950536025315,1.0824501590559612,7.148044208064166,4.618007079665166,3.5716816451146065,0.9415015752247478,5.221531374341105,-2.232567038280694,2.324107116757036,1.318159932124994,0.18418698903166236,-3.6095187173350736,-5.197129550725198,2.824792054769042,-2.7854700569837623,2.227636773258028,-1.9766741876273353,-5.7447662730052915,-2.0134752673657186,2.2255013984441163,-8.62177585323965,2.637365050886837,1.0511530361004193,-2.1579181608543494,-1.4901169305725994,-0.3605814514776874,-0.1511445591800398,-0.7704594433445657,1.3743684398054765,8.523612005582695,2.051430704128922,-4.994788954172697,2.658948705952678,1.8264501308075816,1.4382169805113965,0.9306113344253386,1.326192039896905,-1.777315931393613,-0.007161155269293019,-2.292317010303097,5.077993919173543,-0.11312451548452847,-0.7509580060030232,0.05960683902269971,1.5312099244416124,-1.2475162659573158,-0.6120254703850367,-3.856768546577401,0.6281323826236822,-4.392606449116235,-0.132890967497281,2.450682948797859,-0.5152509548380182,-2.1361665361963382,0.6198385393009308,-3.744395742783924,-0.1873166792596345,-0.14667023016079825,0.9103401084978786,2.2288331627318843,1.3385837305230663,-1.640168749220496,-1.167486521628075,-0.18219999786211089,-1.2860332086671573,-0.9145864875574209,5.611730952517946,2.71327509731891,-1.2584081743227535,1.9020072864865614,1.331845988736784,0
252.0,30.0,-0.8341607949230025,9.210903870409702,7.06734229936011,-3.7054697858472037,0.6516462246544178,1.4859419908755926,4.365126438448275,-0.7813510264008845,0.7407947896525335,-0.8414410621831527,-0.23939786694548756,-0.5061242387772372,-3.394685322473679,-11.308195947084156,1.8487105271698183,-3.6926768724306553,-0.5427042439587315,1.4477015063250733,2.465265604898816,-1.373140432581588,0.23999969296960785,-4.072409588150547,-0.17305742346440825,1.4163041966826497,-0.43733315148224694,0.46307154114142174,-0.31575514921920317,-0.5970300591902599,-1.476590281449624,-3.2580589579494923,2.4319804354478665,-0.7068799127393374,0.9833996707534797,0.21085739628253206,4.991101995263536,-0.04194689782529323,2.8951883970051364,-0.26957199736334897,1.4841619184735642,0.18759351855462925,4.8331485707949,1.0576657351905598,2.6433995502019965,-0.032131183461228355,-1.675783686575191,1.7797264995536919,0.8076929353183779,2.1181185797038906,5.613755112200449,-1.5715064670751462,-0.5472428172243018,2.642041862062248,1.6637021795061626,0.11359022655736664,0.3444317453935782,1.9148797195097287,1.3204923866475555,2.432956051561932,-0.648596379109442,0.9925338505468781,-1.3810595100139644,-0.5781162129426888,4.5381799131570935,-3.138776228396657,-3.30023092288434,2.1974028270957104,3.2030339771862177,1.957471471836677,1.2875710200072594,-2.930800233924424,-1.0764292145630936,-0.9777693136250487,-1.2134117235597255,2.3623437588609426,-2.0466719972065137,2.0298890586363565,0.2682447406342094,-1.7376041530109148,2.116706547342792,1.0221931503657313,-2.6806925684896363,2.1369651330128283,0.8320353368798168,-3.0663024391259825,-1.6499620180035177,-2.234157850556,1.9248389113833013,-2.9453902158921204,0.853675089550812,-0.5834250685298183,-1.5109475114297692,0.40258519247870217,2.2865327135058977,3.3436924366599947,-2.385872824045359,0.4532734634017412,-0.19455414203543386,1.8416124048025668,2.584985949241946,0.4213591532697495,0
253.0,30.0,-0.8014973033939836,9.769251118382401,7.07538736364698,-3.7555163300072567,0.7615489939048885,1.388313412572975,4.203607854436769,-1.0448129803376434,0.4167112687264745,-0.7684243493555436,-0.22341494007731244,-0.6416071884688382,-3.5551049121040865,-12.040738703150717,0.3818935171304793,-2.0430135725528866,-0.6117265509613564,1.8224964894846816,4.783553994352378,-2.2133431443358678,-2.557932716707072,-6.441404533173835,0.44047247147109564,0.8401620843675206,-3.3856586000971984,-0.7099598173260282,-2.405116199951133,-1.2758498603403226,1.089915736467482,-0.4268513365317453,0.2074465357067988,-3.7595366495186386,2.5703830059392487,0.6092583551169615,4.174964718191841,0.28074603982032514,1.0318994110413164,-0.6110559921306961,2.8107668247505817,-0.5466624510373705,0.6259517735639636,-0.6866341065605476,2.0883424489313014,-1.4443649824750262,-4.826383759978286,0.8327446159389954,4.268865291449611,2.4174913313931157,2.3575711596026903,0.1534600238062442,1.597555473631824,-1.1475325535273961,-1.3681859326974977,-0.39438607993847774,0.09252002036907503,0.09217227957344849,0.6355452734234203,-0.055797362421532236,-2.5117188662922256,0.5798158082507839,0.4733347775912077,-1.8062913468868569,0.1146930096368354,0.4905158693282092,-1.234898300735384,2.4576830017748734,-1.4983265901496192,-1.0144964890346408,-2.932690155996175,0.9897560217469362,-3.5098431911317873,-1.2197760656128331,1.4554230421457357,-0.11151605108566082,-1.29919949368388,3.828735451437548,-0.64203043196361,1.1024567181382614,0.5056028384207873,-1.4415888199042968,-1.2803192906070888,0.6226896950533898,-1.7495613005169932,-2.751412728434606,2.1212457311114363,3.989790126728324,5.6107971799502545,-0.30728057405370124,-5.808290252188113,0.2800408506505789,0.726799243168642,0.0027289966399321407,1.90361551996959,0.31840897973835136,-0.046871074099813705,-3.422250683564503,-4.9576324527028275,1.1522321406353249,-0.8805387896662934,-2.2521800996647565,0
254.0,30.0,-3.1138388709793086,5.9092807862259615,3.220397800502144,-5.100946133963213,-1.4787420864851333,1.726502040097057,2.8060372487004757,0.16806381977356652,0.3644119014684626,-0.31379989769693456,0.3449592512313504,-0.8184796607136658,-4.713073389955057,-12.074687685016624,-0.33390759796287955,-3.0736777981464907,-1.893056804695019,-0.7142418177367497,5.548358852048017,-1.777010200568345,-1.1360449249174975,-6.468968310226563,0.6079359145987435,-0.09429255225396145,0.7145387492922262,6.3978387014579265,0.4306111173117848,-2.9135656729124433,2.04229871787952,-2.593544599683907,-1.4917220438279044,-1.588315644834189,0.43406235464896353,5.427029760764516,4.6377207749123945,-1.0913595411190573,2.643608772142137,-10.632953268550574,8.596106626082312,-5.080973351465537,-3.234441635362817,-2.2154767297757636,5.683924928921616,-7.714125205824631,-0.46010617914445207,4.671729058438533,3.4548393349435855,-1.2017405793627505,-2.2256688957028343,-2.3336763492315886,8.005542479014975,-0.01682511011141557,0.39307104077769606,-5.852162142670079,-3.3519127799135386,2.301741553414633,-1.8285642365910573,2.9149001331427655,-4.847428468448325,0.24845266648933426,-4.255047581876076,-7.723524062908553,-1.8382390507544362,1.4681459385680553,1.860284656749097,-0.8388986103403508,0.32557161781251426,3.3108153371809,4.17462140195125,-0.15959012937946826,-1.9304789410653347,2.0061719671844855,-0.40527153940566624,-0.5213942720591908,2.916046509951076,1.393816332011467,-2.6095373962381188,5.663223290531501,2.309436677597086,-3.643919524575061,-0.3984604462351832,-2.9511888452658166,-1.063394507958633,-0.9893908891232173,-0.14682970389698088,-0.018348992206867355,0.13490021357087292,-3.402144944843937,-1.565018985619827,0.9973161586501309,1.2633024976576823,3.591946398999345,3.7577622151512244,1.1478728172850403,1.8748512890931202,-0.8929738204578876,0.5613480636653068,-0.9068370819447158,0.2033202999121852,3.796370968889816,0
255.0,30.0,-7.825211739837732,2.6893582352674184,3.467592339903767,-3.5350199516040064,0.9710909715873927,1.9547418380666113,0.5127433744581443,1.7067282392134262,0.27626262021740994,-0.14708778300006495,-0.57885846883257,-1.6363695278656456,-2.922134173295031,-8.164839731441534,-0.06660920999283695,-3.3646798348844413,-0.77788414118509,-1.9197378232310804,3.7553360598602494,-0.7776477028278078,1.4672975848243015,-5.543520091313819,-0.5071854709602139,-1.4229055836499402,-1.35565420434823,6.136121828183779,2.7611697225170877,-1.4417264066222704,6.562624238007795,4.294192568609782,-2.478682123442017,-4.061948411023288,8.263607461056493,0.17351173230783695,2.4413509626517693,0.2213827254716219,-0.9449792908422391,-3.652139503617955,1.373821954752964,-5.559704156277352,1.5338187343062315,-2.1339682507690294,0.6264701047714428,1.4855370737966858,1.748850221901266,-4.957263948221891,-0.9205182985110991,-3.141415184141559,6.837495979753056,3.05396232250761,-1.3727821469315609,5.51133282117272,1.1982728126530915,-1.0788204428360564,2.5395409988970563,2.1516665238819503,0.21873453657503406,2.0630468237601134,1.1866202693528984,2.4699819806724386,-4.553403592010382,-2.503497907873834,3.807349908851472,1.5046503434501566,0.34728515855991265,-1.178109523919051,-1.496552943373212,-5.30505407031077,-0.044301737917868324,-2.5252954409148964,-0.06572027020444647,3.2592701788427463,0.5517686537703779,0.9138976672131526,3.2146105384826704,0.5776392155751743,4.455901543245725,-3.0614921593869537,2.7100472921535297,-0.09147913500430042,1.3956409711086837,3.2976240777559855,0.3763277796676582,4.450013058681494,-0.16906988741792295,1.7619742587881355,3.045567236165122,-0.7472395356098929,2.5605476944374885,-1.6811263623138972,4.243231562420669,-3.3409740673443173,2.7913713345124935,-0.8328747358565607,-5.125431460586217,1.9049451184337105,0.22869616834489961,-1.8823046210077499,2.5751783954793166,-1.32201577716145,0
256.0,30.0,-12.841787479090895,-1.2961765564744987,5.4731340786300136,-0.042369414534825116,4.154216515466287,2.8138461852052346,-0.4121676575330308,0.8342658810006645,-0.7409972743981099,-0.025086825845201003,-0.9199650102298033,-1.220569762142725,-0.893000526387384,-2.940332421552938,-0.2064936202402546,-1.7040349442943625,0.1269495523374283,-2.5874111526099517,0.4908211343669812,-1.1286952739334197,-0.15524164255789483,-2.5344967652431105,0.2841831122535466,-0.7584304282183518,-0.42799615780813327,0.5991181779045307,0.4731426455110523,-2.3847787204312367,1.0151460384020146,-0.15099088996251006,-0.1475953852879995,0.55793534860895,0.47119396588683105,1.114269629742738,1.573526430200221,0.41408676291820967,-1.1662587219531273,-0.8431465616895146,0.7858957704917306,-0.16052539994315873,0.7587010368508117,1.1597489383298947,3.8025740926208087,-1.1064673238928229,-2.215853768577293,-1.2608556367592982,-0.22935174551632354,-2.7006724770473722,0.6852928667549282,0.9698577091196398,-0.5458417992369101,1.2808593739527672,2.7758761164748944,0.04475058368592747,0.16107313069095344,1.330347783229214,0.16947829884256083,0.7150025064898435,-0.20841545157943756,0.4334555273181707,0.7921758620236455,2.9268275242332638,1.0065550504371357,-0.9463711952538482,-1.8342229618909558,0.37427948115955706,0.17157638896303068,-1.2729837847881735,0.18047864912497247,-0.0525301478775291,0.655299171923508,-0.41714377653179124,0.1310495101393728,1.1218460671143493,1.0364185639308998,0.04949488453807083,-1.558383617417573,-1.7922384858948426,-1.0008340914707903,1.86855154318178,1.6667103830002241,0.537116582893923,-0.6172415725943764,0.405663991411133,0.002822351837263608,-0.0991023719722092,-0.7052450068012679,0.41264860411870863,1.3990753216368481,0.44638490826510646,-0.345838262713834,-1.9603509707375835,-0.9631808572278939,-0.6677849405696414,-2.3049692363564893,1.6663471725216632,2.702813262101481,0.7338424061799304,0.8633907537597183,0.17330075445980492,2
257.0,30.0,-15.15948520213979,-7.28849628795227,2.8561734704138266,1.0227923132945838,2.4760881799607124,2.215396136670921,-0.8727861295602936,1.0179783201933255,-0.7768634669647879,0.263812992396183,-1.2734265175561539,-1.1817926003272066,-0.06025733434152546,-1.7078685029703664,-0.397579763322597,-0.33303331384323503,-0.0185030604741877,-1.9507467157511647,-0.8162151494858547,0.11925785942212883,0.3391619094944012,-0.4677864009401842,-0.6438731311599938,-0.8291029368217432,0.28398608221863375,-0.3164708232177542,-0.529384347752533,-0.42483084010684813,0.40667760992568924,-0.3559641553489712,-0.35802997618606053,-0.47233327989933277,0.2486745260367137,-0.20814347940588018,0.2344925109839051,-0.6580870660985455,-1.0468818229568835,-0.6379459863414518,0.4225810190636431,-0.43457085662796274,0.21667043286689064,0.5010156439702557,0.129383542230646,0.05207472795434791,-0.31648668412844877,-0.9349417860788309,0.4584973544787895,0.41666036422611513,-0.17160404908813315,0.21511831766507183,1.3357749832786785,0.2315826158869657,-0.25648884838941427,0.7825916380921242,0.15800668449353136,0.13822296935912254,0.5679909655689429,0.4013954060033596,0.3564060843968617,-0.0592224937592111,-0.23902966212449178,0.07262135943836925,-0.7707959486046674,-0.3884331173656418,0.5443196837190389,0.9064869980542964,0.5279412490666463,-0.6437104105854826,0.7849465435775226,-0.14389074179460148,0.3109077247064474,-0.2505597351638659,0.5807011431695472,0.5994653310537017,-0.5211069185685709,-0.795798818935076,0.3192358477718738,0.031882193152041986,0.03799104797155231,0.4923255624045292,-0.8276711720858438,1.2694874334280997,-0.15788455409222762,0.049057470044410606,0.38540950471282037,-1.068408736192078,-0.4553596269481457,0.35397959047064514,0.5318829297385612,-0.38178978555750503,-0.9362776934874013,0.012414389145636607,-0.38194168824498975,-1.456518979992876,0.9414359906271108,0.4099331979841421,0.21127039534071548,0.1661602110453456,-0.7801697690074895,-0.21497004784491391,2
258.0,30.0,-15.660033706242661,-9.145913896423538,1.2791839054977545,1.192811566725918,1.8829941420788978,1.974232587736136,-0.8956900744054712,1.3951040191219417,-0.011981185927598042,0.10020358073413264,-1.1527340624923699,-1.5612791782493847,0.10399579128622598,-0.9551730075862207,-0.26902061605374994,-1.0688969442289011,0.08980555942348027,-1.8815065523067864,-0.5699629685135995,0.14284286577104627,0.6208037675295333,-0.2580519364136832,-0.291815467533325,-0.09428634447440494,0.514322492426768,-0.17751186873347233,0.12793150562801056,0.13723620673827924,0.49633309656223545,-0.013555547983539766,-0.020395636479979724,0.19025445499972454,0.7873217696392361,0.4414919123532813,0.2270903176588191,0.028601624193830003,-0.6290713880712681,0.22421738202150487,-0.2194810380150427,0.34266277776572673,-0.28199449915712604,-0.42531832174917344,0.931848313011494,0.17947855460788173,-0.426981083226836,-0.04864871849141412,0.1832075483427351,0.6944094247489241,-0.09735514844846613,0.023721246185916808,-0.034933528140605755,-0.5694123039532489,0.36682536134826715,0.15023319608295252,0.9876567900543934,-0.25476017094321224,0.241852468048771,-0.15397209098129325,0.06812480749765554,0.06775838753123709,-0.008021160496735827,0.46325630652840283,0.07869863010028047,0.39307330455410133,-0.3173131840493344,-0.1314974962392537,0.2432111401802475,0.39492904558244873,-0.21947536821690736,-0.15844379245539275,-0.2824807430414011,0.2697765379004751,-0.30187863554703176,-0.5441234960917367,0.1346900462700021,0.3987177582361982,0.063676166806505,0.1578661237996079,0.7375441766861377,-0.4653864731240295,0.8248044219223928,-0.05344081306406265,-0.11932122902792529,-0.25847016644290816,-0.032093129107080245,-0.786937548736111,0.2833083396922638,-0.06583336978158019,0.38615963492759176,0.3017407549040726,0.4044796525006144,0.1626625711662088,0.12605524598920367,-0.7448220422565957,0.343298798431963,-0.46723535724619275,-0.3917114378085017,0.7007526329910418,-0.47763981896932467,0.28560772392687267,2
259.0,30.0,-16.386541209444953,-2.908879805736435,7.947223679133726,2.789431841430465,7.7697269062307655,3.1596214885133325,-1.1180732442838297,1.55982148547246,-1.2928622156479255,0.0014752940525308103,-1.6566010296702163,-1.3633551428494421,0.8790978092984677,-0.4010157291992946,-0.12102365297492007,-0.019940496993548787,0.3558743533838038,-1.9545873852719442,-0.6423659001587907,-0.06713293615092156,0.5459754622285331,-0.829828217615933,0.36858027272788185,0.24403215909651182,0.04098185474526993,0.4610368924714021,0.6721736828126839,0.2690331937647952,0.07689954918475256,0.07196163921219001,0.5130782597487145,0.6427561410857916,0.18209089526973393,-0.18341761459243422,0.13495716802660396,0.3069532448894387,-0.7625220819619605,-0.44320583541136266,0.10041853198722818,-0.05688988794236543,0.3052545765343908,-1.3737686049054212,0.25963308817085967,0.45022202817468016,-0.13941409942910127,0.017053108728791518,0.5624222282035152,-0.2123703651726353,-0.1318924910054878,0.199078472008154,-0.158949702217203,-0.09235629306341768,0.15671197208359477,-0.2523017785024718,0.10451295178263983,-0.0607945412862704,0.012621649125320485,-0.38993220248434857,-0.2763134559960176,0.4487372562909175,-0.36237993513882133,-0.41579856471046134,-0.5203433106051706,-0.012353907343184109,0.3787112451772091,0.1286622632006051,-0.3530811172936423,0.10320518771501955,0.3632296614156998,0.07319695341914445,-0.4591904108404513,0.6302369060782518,-0.21449661514364876,-0.6035399878811755,0.11386086521472517,-0.282525371215803,0.451323717667848,0.33555336357301463,-0.0883298360748284,-0.1753597393714953,0.7382326133600883,-0.3356555261569139,0.2956969907595877,-0.17526607665894345,-0.29489027305406285,0.017606223243591575,-0.5698991108924125,0.492458593087569,0.07255242107416784,-0.7023515948141947,-0.25581292949195944,-0.0907413775379779,-0.7014488496875667,-1.0668472256874273,0.43982902987542516,0.3742114588303535,0.2809285455069267,-0.1882559833125855,-0.11288595731166008,0.4302412909682351,2
