dim,pearson,spearman,kendall,mi,dcorr,hsic,pp_spatial
40,-0.6092440496772217,-0.594128729400582,-0.41390887756434264,0.30028164352436537,0.6414215658788218,0.035086003634228397,-0.6074232123066758
371,-0.5786027162764915,-0.5699912647652331,-0.3893450555600922,0.24260839011231372,0.6070072344822346,0.030377750929933858,-0.5762520812939367
507,-0.561042355671766,-0.5646376336550902,-0.3863808114932984,0.2679856661093014,0.5997055767530192,0.02988640075179872,-0.5573140627035609
436,0.5543188187079703,0.5690327576761856,0.3937910260681296,0.23070292787430624,0.5734430378918736,0.026599006180607374,0.5545699536262092
340,0.5280614539994775,0.5423644426444858,0.37031298044824557,0.2201979796017728,0.5549204617920296,0.02457120733862655,0.5267493416243587
502,-0.4931253647233456,-0.47463192230808643,-0.3235594453483521,0.1881455865013626,0.5068441587728538,0.01956354660423484,-0.4881927375563039
415,-0.48624895641336285,-0.49547654804687324,-0.34015508219333673,0.18794909870314758,0.5152101380797277,0.021697845100138696,-0.4854475858635932
179,0.47424229092285936,0.4790520406332555,0.32631760849305785,0.1902555835778017,0.5004380322778061,0.020043805324260488,0.47580187113439065
327,0.4679696829316872,0.4699562386003058,0.3206347737751664,0.1538176338088162,0.487006239488549,0.01875439074559542,0.4657574168091146
224,0.46489625106025384,0.44759747746703343,0.2998821249023626,0.1393611651945461,0.48616121173458354,0.018893094251224627,0.45944653194276974
41,-0.46335770625660366,-0.44075345403299543,-0.29850276622592575,0.15980725415001107,0.4768271428273286,0.0176099168646929,-0.4599734236168669
462,-0.46237054175946846,-0.4951566783184203,-0.3383469224465528,0.173874742995193,0.4857118563025122,0.018620722258295197,-0.468262374474997
261,0.4590668543178263,0.464852105934882,0.3142727826299397,0.13653058973502397,0.47740111361958715,0.018284654880114902,0.45898536029407794
17,0.45770762728781783,0.4363928884377647,0.2975561976071674,0.14516885299037607,0.4806470009122277,0.01869957094524422,0.45340945306732355
82,-0.45575258613223746,-0.46440094473587573,-0.31509824887517124,0.15243179362721815,0.46944018311062197,0.016573447618652565,-0.45349372225077367
328,-0.4443873887467535,-0.4180000647582576,-0.2788783010267573,0.12840168476018388,0.46256727742950476,0.01635339520904005,-0.4411669180780158
275,-0.4430304621688896,-0.4365716672360771,-0.2953343469105177,0.12085012147225793,0.4545723813912255,0.016271367716241325,-0.44085278912640813
397,-0.4392895312843213,-0.4160131070902963,-0.28149257251124116,0.13835388108885027,0.45636182337204717,0.015968606862284056,-0.4341913019891638
31,-0.4389113728977039,-0.4344665144942781,-0.29480999186853746,0.1441813120217681,0.45470831763682673,0.01569170752150713,-0.4340734195946843
349,-0.4352836190149958,-0.4191480401935243,-0.28281886475642637,0.12814342646504695,0.4476234084665834,0.015144486985179532,-0.4311605927982326
343,-0.43430919362236103,-0.439188449664125,-0.2980568673244415,0.12107319051213761,0.43967408643950107,0.0149492263355365,-0.4380410686240599
308,-0.42922138003695026,-0.4242115696973218,-0.2889308566570324,0.1471626401970827,0.44739530240323944,0.015231125744497958,-0.42351971420005896
25,0.4288220583337942,0.4266437723035371,0.2896975077635638,0.12510252960937507,0.44476285566772805,0.015611230756528345,0.42631614083241587
