x,y,latent,bandcontrast,cluster
354,81,0.00015762902,138.0,0
355,81,0.00013918919,132.0,4
356,81,0.00031946407,121.0,4
357,81,0.00012234238,119.0,4
358,81,0.00018779532,119.0,4
359,81,0.00016314111,125.0,4
360,81,0.00026480656,119.0,4
361,81,0.00012479175,123.0,4
362,81,2.8178853e-05,122.0,4
363,81,5.1772106e-05,112.0,2
364,81,5.314569e-05,112.0,2
365,81,-0.00023210567,119.0,4
366,81,-8.240982e-06,120.0,4
367,81,-5.3053867e-05,126.0,4
368,81,-0.00011513411,124.0,4
369,81,-0.00031674834,131.0,4
370,81,7.668906e-05,134.0,4
371,81,-0.00013452611,141.0,0
372,81,-0.00032278313,141.0,0
373,81,-0.00020279363,141.0,0
374,81,2.1739746e-05,143.0,0
375,81,-0.0001281809,143.0,0
376,81,-0.00025726325,140.0,0
377,81,-4.6482135e-05,142.0,0
378,81,3.7769438e-05,142.0,0
379,81,-0.00021882629,142.0,0
380,81,1.8864754e-05,141.0,0
381,81,-0.00039848918,144.0,0
382,81,-0.0001905344,143.0,0
383,81,-1.2990844e-05,145.0,0
384,81,-1.9070343e-05,141.0,0
385,81,-0.00020178268,137.0,0
386,81,3.2743555e-06,113.0,4
387,81,0.00037830183,66.0,5
388,81,-3.9172475e-05,66.0,5
389,81,0.00011438964,80.0,1
390,81,0.00026420935,79.0,1
391,81,0.00037245668,75.0,1
392,81,0.00048142043,88.0,1
393,81,0.0002902851,67.0,5
394,81,9.415625e-05,63.0,5
395,81,0.0006545121,68.0,5
396,81,0.00029612164,69.0,1
397,81,0.00057225244,77.0,1
398,81,0.00049223227,57.0,5
399,81,0.00052428956,50.0,5
400,81,0.00040169258,60.0,5
401,81,0.00048063562,63.0,5
402,81,9.040459e-05,58.0,5
403,81,0.0004236686,52.0,5
404,81,0.00022968341,55.0,5
405,81,0.00040597044,70.0,1
406,81,0.0004180238,68.0,5
407,81,0.00038494193,60.0,5
408,81,0.0003478498,62.0,5
409,81,5.724904e-05,52.0,5
410,81,0.0005298657,52.0,5
411,81,0.00043470715,46.0,5
412,81,0.0003436049,48.0,5
413,81,,41.0,-1
414,81,0.00029279804,57.0,5
415,81,0.00029981957,89.0,2
416,81,0.00014916522,112.0,2
417,81,-0.00019275566,117.0,4
418,81,0.00010784052,120.0,4
419,81,-2.0120991e-05,118.0,4
350,82,0.00013526878,91.0,2
351,82,0.00014204084,99.0,2
352,82,0.00019588915,106.0,2
353,82,0.00022006402,119.0,4
354,82,0.00020722824,121.0,4
355,82,0.00020418566,159.0,3
356,82,0.00023014622,107.0,2
357,82,3.2950862e-05,123.0,4
358,82,-6.845666e-05,132.0,4
359,82,8.349435e-05,133.0,4
360,82,-3.4541357e-05,128.0,4
361,82,7.271435e-05,132.0,4
362,82,0.00013356842,126.0,4
363,82,0.000133292,127.0,4
364,82,-0.00025759218,131.0,4
365,82,0.00018046144,130.0,4
366,82,3.8156402e-05,132.0,4
367,82,0.00016851973,135.0,0
368,82,-1.6001926e-05,139.0,0
369,82,-7.693906e-05,135.0,0
370,82,-0.00016297353,142.0,0
371,82,-8.111168e-05,142.0,0
372,82,0.00011961063,142.0,0
373,82,-0.00015292986,141.0,0
374,82,-0.00020786037,137.0,0
375,82,-0.00011524069,136.0,0
376,82,-8.501613e-05,139.0,0
377,82,0.00016113993,139.0,0
378,82,0.000100795005,138.0,0
379,82,-3.1856936e-05,139.0,0
380,82,-0.00022310368,141.0,0
381,82,-4.5913854e-05,143.0,0
382,82,-6.566901e-05,144.0,0
383,82,2.6664871e-05,143.0,0
384,82,-1.6568811e-06,140.0,0
385,82,0.00033032848,125.0,4
386,82,-2.3346569e-05,73.0,1
387,82,-0.00013370899,69.0,1
388,82,6.42502e-06,74.0,1
389,82,0.00020247902,78.0,1
390,82,0.00040879828,78.0,1
391,82,0.0001266058,80.0,1
392,82,0.00017922255,80.0,1
393,82,0.00034982,80.0,1
394,82,0.00021135912,70.0,1
395,82,0.00018216087,68.0,5
396,82,0.00043309235,72.0,1
397,82,0.0005322288,71.0,1
398,82,0.00022294017,66.0,5
399,82,0.0002940538,61.0,5
400,82,0.00017801055,47.0,5
401,82,0.00041124155,60.0,5
402,82,0.0008161049,65.0,5
403,82,0.0005371017,46.0,5
404,82,0.00035357242,57.0,5
405,82,0.0002973728,56.0,5
406,82,0.0002940807,53.0,5
407,82,0.0003687432,59.0,5
408,82,0.0003054826,61.0,5
409,82,0.00039505004,56.0,5
410,82,0.00040515652,56.0,5
411,82,0.00013369758,57.0,5
412,82,0.00044958037,49.0,5
413,82,,35.0,-1
414,82,,44.0,-1
415,82,-5.1832933e-05,72.0,1
416,82,1.9407948e-05,107.0,2
417,82,-0.00022385869,121.0,4
418,82,9.772921e-05,123.0,4
419,82,0.0001526943,118.0,4
350,83,-0.00018347858,71.0,1
351,83,0.00025294308,67.0,5
352,83,0.00028198917,77.0,1
353,83,2.6852591e-05,90.0,2
354,83,-2.2947788e-06,98.0,2
355,83,0.0001773584,104.0,2
356,83,0.00018929341,124.0,4
357,83,-0.00019010599,126.0,4
358,83,0.00018489239,134.0,4
359,83,-4.7950307e-06,138.0,0
360,83,0.00023793796,137.0,0
361,83,-0.00016316399,136.0,0
362,83,0.00012243423,138.0,0
363,83,0.00014663942,133.0,4
364,83,-2.149056e-05,135.0,0
365,83,-0.00026402785,134.0,4
366,83,-2.4255249e-05,138.0,0
367,83,-0.00025231967,134.0,4
368,83,-0.00016336853,142.0,0
369,83,-0.00019596901,139.0,0
370,83,1.22411875e-05,138.0,0
371,83,-0.00019997047,141.0,0
372,83,0.00026162935,140.0,0
373,83,-0.0005109871,137.0,0
374,83,-9.556103e-05,133.0,4
375,83,-6.910617e-05,131.0,4
376,83,5.5931916e-05,134.0,4
377,83,4.2894797e-05,137.0,0
378,83,-7.891661e-05,138.0,0
379,83,-0.00022019289,138.0,0
380,83,-7.60674e-05,138.0,0
381,83,-9.3087205e-05,140.0,0
382,83,0.00011329533,143.0,0
383,83,6.8258785e-05,138.0,0
384,83,5.9430196e-05,139.0,0
385,83,0.000107938424,127.0,4
386,83,0.0001909727,90.0,2
387,83,0.00025071693,77.0,1
388,83,8.118496e-05,67.0,5
389,83,0.00023404631,68.0,5
390,83,0.00028660666,68.0,5
391,83,0.00049942866,88.0,1
392,83,0.00018249766,79.0,1
393,83,7.671205e-05,76.0,1
394,83,0.00050498545,77.0,1
395,83,0.0001606177,77.0,1
396,83,0.00037580472,70.0,1
397,83,0.00045710424,74.0,1
398,83,0.0002572456,79.0,1
399,83,0.00019730284,61.0,5
400,83,0.00011976616,68.0,5
401,83,0.00055134005,65.0,5
402,83,0.0005224073,69.0,1
403,83,0.00042263797,55.0,5
404,83,0.00042745046,64.0,5
405,83,0.00042460003,52.0,5
406,83,0.00027532887,67.0,5
407,83,0.00049181544,59.0,5
408,83,0.00039991539,54.0,5
409,83,0.0001826734,64.0,5
410,83,0.0002248949,59.0,5
411,83,0.00020852528,60.0,5
412,83,0.0004166246,54.0,5
413,83,0.00029344496,47.0,5
414,83,0.00056960766,47.0,5
415,83,0.0005712826,58.0,5
416,83,0.00022902578,92.0,2
417,83,9.74983e-05,116.0,4
418,83,0.00016397267,116.0,4
419,83,-3.0183524e-05,113.0,4
350,84,0.00019651529,74.0,1
351,84,0.00034817372,64.0,5
352,84,-2.8551993e-05,69.0,1
353,84,0.0004924815,63.0,5
354,84,5.635229e-05,65.0,5
355,84,5.3348456e-05,76.0,1
356,84,0.00013606576,116.0,4
357,84,0.00012594846,127.0,4
358,84,-0.0001742568,135.0,0
359,84,0.00012684468,133.0,4
360,84,5.3604308e-05,135.0,0
361,84,0.00020783703,131.0,4
362,84,-9.539776e-05,132.0,4
363,84,-5.066037e-05,137.0,0
364,84,2.0113424e-05,136.0,0
365,84,7.835118e-05,138.0,0
366,84,7.639348e-06,134.0,4
367,84,0.00041812926,138.0,0
368,84,-4.5154185e-05,140.0,0
369,84,-8.1075705e-06,139.0,0
370,84,-0.0001998251,141.0,0
371,84,-0.00021773967,138.0,0
372,84,-6.76894e-05,133.0,4
373,84,0.0001155209,128.0,4
374,84,-6.281416e-05,126.0,4
375,84,0.00012605608,124.0,4
376,84,-0.00015663262,129.0,4
377,84,0.0003164856,126.0,4
378,84,-8.582417e-05,137.0,0
379,84,-6.721984e-05,138.0,0
380,84,-0.00035698555,137.0,0
381,84,-9.513495e-05,142.0,0
382,84,-4.8662536e-05,141.0,0
383,84,-5.999423e-05,144.0,0
384,84,2.3293658e-05,142.0,0
385,84,0.00012004608,135.0,0
386,84,4.524365e-06,103.0,2
387,84,0.00018598879,80.0,1
388,84,0.00027218717,79.0,1
389,84,3.498391e-05,70.0,1
390,84,6.200961e-05,72.0,1
391,84,0.00028233725,83.0,1
392,84,0.0003541184,77.0,1
393,84,0.00020668475,79.0,1
394,84,0.0005251845,69.0,1
395,84,0.00044341537,77.0,1
396,84,0.00050925906,84.0,1
397,84,0.0003011024,74.0,1
398,84,0.0004875788,75.0,1
399,84,0.00043599337,66.0,5
400,84,0.00043565343,70.0,1
401,84,0.000347529,68.0,5
402,84,0.0003224237,61.0,5
403,84,0.00033641228,69.0,1
404,84,0.00021806633,71.0,1
405,84,0.0003691138,67.0,5
406,84,0.00044681056,64.0,5
407,84,0.000125569,70.0,1
408,84,0.0003725051,60.0,5
409,84,0.00035113067,55.0,5
410,84,0.00048021565,61.0,5
411,84,0.00032478728,51.0,5
412,84,0.00034950953,54.0,5
413,84,0.0002974926,53.0,5
414,84,0.0005130006,50.0,5
415,84,0.00019454863,61.0,5
416,84,-0.00013615232,75.0,1
417,84,5.8066158e-05,99.0,2
418,84,3.6304118e-06,109.0,2
419,84,0.0001341431,94.0,2
350,85,0.0003977337,69.0,1
351,85,0.00011769711,65.0,5
352,85,0.00038980896,69.0,1
353,85,0.0002599486,61.0,5
354,85,0.0003062298,55.0,5
355,85,-5.129265e-05,69.0,1
356,85,-0.00014170824,111.0,2
357,85,0.00038512726,125.0,4
358,85,-0.00017903914,126.0,4
359,85,-0.00010743446,125.0,4
360,85,5.4516364e-05,134.0,4
361,85,0.0003052444,135.0,0
362,85,9.5823605e-05,132.0,4
363,85,5.634391e-05,133.0,4
364,85,-5.3297845e-05,134.0,4
365,85,1.06839e-05,136.0,0
366,85,7.741008e-05,134.0,4
367,85,-0.00025946827,135.0,0
368,85,0.00020475918,134.0,4
369,85,0.0001474864,135.0,0
370,85,-8.7281456e-05,137.0,0
371,85,-0.00036495057,136.0,0
372,85,-0.00016327354,132.0,4
373,85,6.0534978e-05,125.0,4
374,85,0.0001640108,119.0,4
375,85,0.00018818612,121.0,4
376,85,5.4619508e-05,118.0,4
377,85,5.6982448e-05,134.0,4
378,85,-4.0053506e-05,134.0,4
379,85,-3.1518284e-06,137.0,0
380,85,-4.418078e-06,137.0,0
381,85,-5.0049857e-06,138.0,0
382,85,-3.9709383e-05,136.0,0
383,85,-2.7590606e-05,141.0,0
384,85,-7.082429e-05,142.0,0
385,85,-0.000105786545,133.0,4
386,85,0.000109721674,115.0,4
387,85,0.00016461662,86.0,1
388,85,0.0002795484,73.0,1
389,85,-2.326275e-05,74.0,1
390,85,0.00015755213,72.0,1
391,85,0.00015658594,75.0,1
392,85,0.000346852,77.0,1
393,85,8.133764e-05,74.0,1
394,85,0.00033959025,71.0,1
395,85,0.00037716213,78.0,1
396,85,4.796608e-05,74.0,1
397,85,0.00032418245,78.0,1
398,85,0.00045784155,72.0,1
399,85,0.0006186201,67.0,5
400,85,0.0002687265,69.0,1
401,85,0.000330447,56.0,5
402,85,0.00042632758,66.0,5
403,85,0.00050251395,60.0,5
404,85,0.00022377627,71.0,1
405,85,0.0006289949,70.0,1
406,85,0.0006105559,60.0,5
407,85,0.00027041032,57.0,5
408,85,0.00036545354,62.0,5
409,85,0.00046034862,59.0,5
410,85,0.00045093748,51.0,5
411,85,0.00012469833,60.0,5
412,85,0.00020001363,49.0,5
413,85,0.0003809936,51.0,5
414,85,0.00024979038,46.0,5
415,85,0.00012415956,63.0,5
416,85,-7.1835704e-05,84.0,1
417,85,0.00028700975,96.0,2
418,85,6.8428984e-05,91.0,2
419,85,0.00025508867,91.0,2
350,86,0.0001012155,75.0,1
351,86,0.00016151444,74.0,1
352,86,-6.616535e-05,71.0,1
353,86,0.0005197599,63.0,5
354,86,0.00041638693,64.0,5
355,86,-0.00025716017,64.0,5
356,86,0.00028935634,100.0,2
357,86,0.00019732676,117.0,4
358,86,3.7178106e-05,126.0,4
359,86,-5.293719e-05,123.0,4
360,86,-7.833703e-06,126.0,4
361,86,9.7689684e-05,132.0,4
362,86,6.89365e-05,132.0,4
363,86,0.00024254277,131.0,4
364,86,0.00012669765,132.0,4
365,86,-0.00026258227,136.0,0
366,86,1.11987465e-05,136.0,0
367,86,-0.00018301222,131.0,4
368,86,0.00011425759,131.0,4
369,86,3.5912613e-05,129.0,4
370,86,-3.8899714e-05,133.0,4
371,86,0.0003180867,130.0,4
372,86,-0.00014489051,124.0,4
373,86,0.00032238918,112.0,2
374,86,0.00031008362,96.0,2
375,86,0.0001469563,84.0,1
376,86,0.00013525813,90.0,2
377,86,-8.493103e-05,102.0,2
378,86,-7.967249e-05,119.0,4
379,86,-0.00010871992,128.0,4
380,86,-0.00024969768,134.0,4
381,86,-0.00016087404,138.0,0
382,86,0.0001295124,139.0,0
383,86,-9.779463e-05,142.0,0
384,86,-0.00011968921,140.0,0
385,86,-0.000119323726,132.0,4
386,86,0.00013716915,121.0,4
387,86,4.3338747e-05,120.0,4
388,86,-4.5265188e-06,91.0,2
389,86,0.00015745609,83.0,1
390,86,6.1259605e-05,75.0,1
391,86,0.00030945824,68.0,5
392,86,0.00021819986,80.0,1
393,86,-7.170549e-05,75.0,1
394,86,0.00014708488,77.0,1
395,86,0.00043297908,65.0,5
396,86,0.0002267785,80.0,1
397,86,0.00041207828,79.0,1
398,86,0.0006124193,69.0,1
399,86,0.0003580362,71.0,1
400,86,0.00027524884,72.0,1
401,86,0.00053826347,64.0,5
402,86,0.0005344892,76.0,1
403,86,0.00029401953,61.0,5
404,86,0.00051552954,72.0,1
405,86,0.00022843695,69.0,1
406,86,0.000520509,62.0,5
407,86,0.000365431,65.0,5
408,86,0.0005548806,64.0,5
409,86,0.0003845094,57.0,5
410,86,0.000100390986,54.0,5
411,86,0.0004964971,59.0,5
412,86,0.00055800646,56.0,5
413,86,0.0004339678,46.0,5
414,86,,41.0,-1
415,86,0.00028088788,60.0,5
416,86,0.00016319397,64.0,5
417,86,0.00016710383,86.0,1
418,86,0.00016413012,90.0,2
419,86,2.996641e-05,88.0,1
350,87,0.00013332261,75.0,1
351,87,4.0727376e-05,73.0,1
352,87,0.00012540742,66.0,5
353,87,0.00027525087,63.0,5
354,87,0.00019243325,62.0,5
355,87,0.000254168,57.0,5
356,87,0.00038978964,82.0,1
357,87,0.00034057442,103.0,2
358,87,0.00025818904,104.0,2
359,87,0.00014147599,126.0,4
360,87,0.000101054786,124.0,4
361,87,-0.00015424477,147.0,0
362,87,-0.00023459579,126.0,4
363,87,-0.00025867904,142.0,0
364,87,8.6155604e-05,125.0,4
365,87,7.564464e-05,128.0,4
366,87,7.867173e-06,129.0,4
367,87,-4.6916946e-05,123.0,4
368,87,0.00031108508,124.0,4
369,87,-8.7166205e-05,127.0,4
370,87,6.4616906e-06,118.0,4
371,87,0.0001996691,106.0,2
372,87,-7.781683e-05,99.0,2
373,87,8.18941e-06,68.0,5
374,87,-2.9780786e-06,66.0,5
375,87,9.8740275e-05,62.0,5
376,87,7.1254617e-06,63.0,5
377,87,9.992189e-05,73.0,1
378,87,0.00017485174,79.0,1
379,87,0.00022830104,104.0,2
380,87,-8.7450084e-05,118.0,4
381,87,0.00010070531,142.0,0
382,87,0.00031670986,139.0,0
383,87,-0.00022693555,142.0,0
384,87,-0.00016850687,144.0,0
385,87,-0.000112604874,138.0,0
386,87,-0.00014834164,138.0,0
387,87,0.00016472943,124.0,4
388,87,-3.9011997e-05,101.0,2
389,87,0.0003375372,95.0,2
390,87,-8.770789e-06,81.0,1
391,87,0.00022608001,71.0,1
392,87,7.222977e-05,72.0,1
393,87,0.00039457204,69.0,1
394,87,0.00031212776,73.0,1
395,87,-2.1270185e-05,88.0,1
396,87,0.0004904763,69.0,1
397,87,0.0003245087,80.0,1
398,87,0.00033398508,83.0,1
399,87,0.00034982193,74.0,1
400,87,0.00032290065,63.0,5
401,87,0.0003566554,77.0,1
402,87,0.00045726425,71.0,1
403,87,0.00057422504,65.0,5
404,87,0.00056895503,69.0,1
405,87,0.00041645096,61.0,5
406,87,0.00027557142,63.0,5
407,87,0.00021361868,70.0,1
408,87,8.9403824e-05,60.0,5
409,87,0.00039117195,69.0,1
410,87,0.00054643635,70.0,1
411,87,0.00040916126,54.0,5
412,87,0.00030402624,62.0,5
413,87,0.0006619359,55.0,5
414,87,0.00046571094,59.0,5
415,87,0.00040919363,72.0,1
416,87,2.5250542e-05,68.0,5
417,87,0.00033353548,76.0,1
418,87,0.00041977252,88.0,1
419,87,0.00024564593,89.0,2
350,88,0.00048605457,84.0,1
351,88,0.0002862967,75.0,1
352,88,0.0002649172,66.0,5
353,88,0.00024068216,67.0,5
354,88,0.00027785177,67.0,5
355,88,0.0001827965,65.0,5
356,88,0.00018797314,62.0,5
357,88,5.5631506e-05,79.0,1
358,88,8.214731e-05,93.0,2
359,88,0.0002046561,98.0,2
360,88,0.00029173563,103.0,2
361,88,0.0003252398,108.0,2
362,88,0.00029599754,118.0,4
363,88,0.00028486643,104.0,2
364,88,-2.0416337e-06,104.0,2
365,88,-0.00023605715,97.0,2
366,88,-3.9571547e-05,99.0,2
367,88,2.8498704e-05,101.0,2
368,88,-3.0370022e-05,103.0,2
369,88,3.3804681e-06,98.0,2
370,88,0.00016011897,86.0,1
371,88,0.00035367714,78.0,1
372,88,-0.00018408091,65.0,5
373,88,-0.00012416078,66.0,5
374,88,0.00016529293,66.0,5
375,88,7.265463e-05,70.0,1
376,88,-2.4888606e-05,71.0,1
377,88,-4.951458e-05,76.0,1
378,88,5.3385796e-05,72.0,1
379,88,1.3352954e-05,85.0,1
380,88,-0.00012551772,93.0,2
381,88,4.81779e-06,125.0,4
382,88,0.00011747598,136.0,0
383,88,1.303805e-05,141.0,0
384,88,-0.00013635482,142.0,0
385,88,0.00022135634,146.0,0
386,88,-0.000103087805,144.0,0
387,88,-0.000108664186,144.0,0
388,88,-0.00015513843,132.0,4
389,88,0.0001798789,121.0,4
390,88,0.00020697466,96.0,2
391,88,0.00011913391,79.0,1
392,88,0.00025817635,74.0,1
393,88,0.00032731163,78.0,1
394,88,0.00019192533,68.0,5
395,88,0.00043098466,81.0,1
396,88,0.00027483574,78.0,1
397,88,0.0004751064,90.0,2
398,88,0.0003506292,76.0,1
399,88,0.00052529725,77.0,1
400,88,0.0001313826,80.0,1
401,88,0.00031554233,72.0,1
402,88,0.00050978834,66.0,5
403,88,0.0005159834,79.0,1
404,88,0.00030206604,72.0,1
405,88,0.000584568,73.0,1
406,88,0.00045727298,65.0,5
407,88,0.00036335504,77.0,1
408,88,0.00013136666,66.0,5
409,88,0.00039629044,70.0,1
410,88,0.00049168244,67.0,5
411,88,0.0004885724,69.0,1
412,88,0.0005631621,54.0,5
413,88,0.00047339208,69.0,1
414,88,0.00046521507,73.0,1
415,88,0.0005335881,65.0,5
416,88,0.00027083507,80.0,1
417,88,0.00032547186,86.0,1
418,88,0.0003371148,90.0,2
419,88,0.00035698002,90.0,2
350,89,0.00024847785,81.0,1
351,89,0.00031512184,75.0,1
352,89,0.0002056025,78.0,1
353,89,0.00023030065,77.0,1
354,89,0.0003367641,76.0,1
355,89,9.55048e-05,70.0,1
356,89,0.00017198027,69.0,1
357,89,0.00044610247,71.0,1
358,89,1.7440645e-05,83.0,1
359,89,7.0264854e-05,94.0,2
360,89,9.14447e-05,86.0,1
361,89,0.00044896983,96.0,2
362,89,0.00017908338,102.0,2
363,89,0.00022057365,92.0,2
364,89,0.00017296587,93.0,2
365,89,-7.055246e-05,89.0,2
366,89,0.0001281689,88.0,1
367,89,0.0002597642,84.0,1
368,89,-3.8414146e-06,93.0,2
369,89,0.00012409239,87.0,1
370,89,5.961751e-05,74.0,1
371,89,-3.071531e-05,79.0,1
372,89,0.00031259394,68.0,5
373,89,0.00027906493,64.0,5
374,89,0.00031511695,69.0,1
375,89,0.00030167197,72.0,1
376,89,0.00019296631,73.0,1
377,89,8.65882e-05,78.0,1
378,89,0.00020339922,76.0,1
379,89,0.000242704,88.0,1
380,89,0.00012981694,93.0,2
381,89,1.28749525e-05,119.0,4
382,89,0.0001799675,141.0,0
383,89,0.00019038835,143.0,0
384,89,3.8796687e-05,145.0,0
385,89,-0.00023273777,143.0,0
386,89,-0.00020239392,139.0,0
387,89,-7.869961e-05,140.0,0
388,89,-0.00012858945,139.0,0
389,89,-0.00039643247,137.0,0
390,89,1.0548916e-05,120.0,4
391,89,-2.9351271e-05,93.0,2
392,89,0.00011871476,84.0,1
393,89,0.00019344024,80.0,1
394,89,3.0641095e-05,73.0,1
395,89,0.00017541717,75.0,1
396,89,0.00041113002,80.0,1
397,89,0.00021320966,78.0,1
398,89,0.0006812739,82.0,1
399,89,0.00048362365,76.0,1
400,89,0.000370735,79.0,1
401,89,0.00040227477,69.0,1
402,89,0.00034976634,70.0,1
403,89,0.00041474233,83.0,1
404,89,0.0006705645,62.0,5
405,89,0.00039648864,62.0,5
406,89,0.00017124828,68.0,5
407,89,0.00034271902,69.0,1
408,89,0.0005911884,61.0,5
409,89,0.00031363167,62.0,5
410,89,0.0002700411,65.0,5
411,89,0.0002820703,61.0,5
412,89,0.00022243237,56.0,5
413,89,0.00046713295,64.0,5
414,89,0.00043560192,74.0,1
415,89,0.00037483976,65.0,5
416,89,0.00030793052,71.0,1
417,89,0.00042025902,87.0,1
418,89,0.0005406866,89.0,2
419,89,0.00036933162,84.0,1
350,90,0.00023950334,75.0,1
351,90,7.892656e-05,75.0,1
352,90,0.0001764383,77.0,1
353,90,7.8020326e-05,80.0,1
354,90,9.214855e-07,76.0,1
355,90,0.00011111441,70.0,1
356,90,6.5535016e-05,73.0,1
357,90,0.00032230647,86.0,1
358,90,0.00013686443,85.0,1
359,90,0.0002091325,87.0,1
360,90,1.5904428e-05,91.0,2
361,90,-5.0547183e-05,97.0,2
362,90,0.00014389935,81.0,1
363,90,0.00020449434,86.0,1
364,90,-3.7073507e-05,81.0,1
365,90,0.00013995834,84.0,1
366,90,0.00019370316,78.0,1
367,90,7.124315e-05,83.0,1
368,90,0.00016227702,84.0,1
369,90,-7.564848e-05,81.0,1
370,90,6.2877836e-05,70.0,1
371,90,-3.7223974e-05,70.0,1
372,90,0.00024956453,71.0,1
373,90,0.00018441351,76.0,1
374,90,0.00026352884,72.0,1
375,90,6.973493e-05,72.0,1
376,90,0.00028127804,71.0,1
377,90,0.00032844476,77.0,1
378,90,0.00030289817,85.0,1
379,90,6.0776307e-05,86.0,1
380,90,-6.553141e-05,102.0,2
381,90,-8.282688e-06,114.0,4
382,90,7.3875184e-05,138.0,0
383,90,-0.00010467373,141.0,0
384,90,-7.607002e-05,143.0,0
385,90,-0.00011051417,140.0,0
386,90,5.9894577e-05,143.0,0
387,90,1.7728249e-05,141.0,0
388,90,-0.00028018182,144.0,0
389,90,0.00012949645,138.0,0
390,90,0.00031326996,133.0,4
391,90,-3.402843e-05,107.0,2
392,90,0.00011428038,89.0,2
393,90,0.00024141686,91.0,2
394,90,0.00059120497,73.0,1
395,90,0.0002936246,75.0,1
396,90,0.00047001493,99.0,2
397,90,0.00026152906,90.0,2
398,90,-1.4043122e-05,82.0,1
399,90,0.0005499657,85.0,1
400,90,0.00017356972,71.0,1
401,90,0.00034094165,81.0,1
402,90,0.0001083613,77.0,1
403,90,0.00053319545,74.0,1
404,90,0.00056404306,60.0,5
405,90,0.0002412083,77.0,1
406,90,0.00020008447,66.0,5
407,90,0.00024493574,66.0,5
408,90,0.00038607983,64.0,5
409,90,0.00045042473,64.0,5
410,90,0.0005439146,78.0,1
411,90,0.00050346233,66.0,5
412,90,0.00022014033,63.0,5
413,90,0.0002564623,75.0,1
414,90,0.000297812,67.0,5
415,90,0.00040416454,64.0,5
416,90,0.0006540667,76.0,1
417,90,0.00031906395,80.0,1
418,90,0.000534307,75.0,1
419,90,0.00020420563,69.0,1
350,91,0.00026853808,70.0,1
351,91,0.00023635407,76.0,1
352,91,0.00031245663,72.0,1
353,91,9.58952e-05,70.0,1
354,91,0.00032146653,76.0,1
355,91,0.0002705322,66.0,5
356,91,0.0003552825,82.0,1
357,91,0.00014878035,88.0,1
358,91,-2.1202664e-05,95.0,2
359,91,0.00016281719,96.0,2
360,91,3.6640558e-06,98.0,2
361,91,0.00021915702,90.0,2
362,91,0.00034003233,97.0,2
363,91,-2.7369766e-05,87.0,1
364,91,-9.308569e-07,84.0,1
365,91,6.446446e-05,84.0,1
366,91,0.00013459387,86.0,1
367,91,0.0001847262,82.0,1
368,91,0.00016154238,91.0,2
369,91,3.497809e-05,80.0,1
370,91,0.00010559242,76.0,1
371,91,6.828824e-05,70.0,1
372,91,2.4046574e-05,73.0,1
373,91,0.000121371646,69.0,1
374,91,0.00021510321,73.0,1
375,91,0.00016897707,79.0,1
376,91,5.624199e-05,71.0,1
377,91,0.00038561376,79.0,1
378,91,0.000368502,76.0,1
379,91,1.962675e-05,95.0,2
380,91,0.00015166384,92.0,2
381,91,0.00022758913,132.0,4
382,91,0.00015470956,136.0,0
383,91,-1.7325743e-05,143.0,0
384,91,-0.0002426047,143.0,0
385,91,4.059379e-05,140.0,0
386,91,-0.00037869503,142.0,0
387,91,-0.0001614666,142.0,0
388,91,-0.0001838752,144.0,0
389,91,-4.8022484e-06,142.0,0
390,91,0.00020040316,138.0,0
391,91,6.157643e-05,130.0,4
392,91,-9.7269774e-05,112.0,2
393,91,8.206157e-05,113.0,4
394,91,1.6462465e-05,93.0,2
395,91,0.00015510974,74.0,1
396,91,0.00039820583,82.0,1
397,91,0.00040558004,79.0,1
398,91,0.00027845264,88.0,1
399,91,0.00035688118,84.0,1
400,91,0.00023616472,86.0,1
401,91,0.00024355843,74.0,1
402,91,0.0002790409,74.0,1
403,91,0.00035340496,75.0,1
404,91,0.00043385586,69.0,1
405,91,0.00045796408,80.0,1
406,91,0.00031286431,71.0,1
407,91,0.00016518618,61.0,5
408,91,0.0005503725,63.0,5
409,91,0.00050222356,69.0,1
410,91,0.0005527775,62.0,5
411,91,0.00027767505,62.0,5
412,91,0.0004007783,63.0,5
413,91,0.0003553771,73.0,1
414,91,0.00034504052,67.0,5
415,91,0.0004507696,67.0,5
416,91,0.0003922535,73.0,1
417,91,0.00039718003,67.0,5
418,91,0.00039274286,67.0,5
419,91,0.00039881852,59.0,5
350,92,8.242787e-06,64.0,5
351,92,2.1258253e-05,72.0,1
352,92,0.0001843241,71.0,1
353,92,0.00013624236,70.0,1
354,92,0.00023936166,76.0,1
355,92,0.00016901328,80.0,1
356,92,7.519405e-05,100.0,2
357,92,3.9673643e-05,111.0,2
358,92,0.00021592388,114.0,4
359,92,0.00036516128,119.0,4
360,92,0.00017205294,110.0,2
361,92,0.00015173375,112.0,2
362,92,-9.59835e-05,113.0,4
363,92,-7.992523e-05,103.0,2
364,92,0.00027668744,94.0,2
365,92,-5.9963786e-06,101.0,2
366,92,-0.00015233713,97.0,2
367,92,0.00025243376,97.0,2
368,92,6.542483e-06,91.0,2
369,92,0.0001455521,84.0,1
370,92,0.00021854002,78.0,1
371,92,8.7556895e-05,77.0,1
372,92,0.00017693377,72.0,1
373,92,0.00019023014,81.0,1
374,92,0.00023192877,78.0,1
375,92,0.00026424904,82.0,1
376,92,0.00022480276,75.0,1
377,92,0.00012974069,83.0,1
