x,y,latent,bandcontrast,cluster
28,193,0.00021651923,66.0,1
29,193,0.00063680345,80.0,1
30,193,0.00077285664,87.0,1
31,193,0.0007236537,91.0,1
32,193,0.0007159726,99.0,1
33,193,0.0003393623,109.0,1
34,193,0.00040699774,107.0,1
35,193,0.0013498436,103.0,1
36,193,0.0007905313,102.0,1
37,193,0.00022479519,89.0,1
38,193,0.00014683907,82.0,1
39,193,0.0012655766,77.0,1
20,194,0.00054751174,156.0,0
21,194,7.489789e-05,158.0,0
22,194,-0.00026310398,162.0,0
23,194,0.00044778315,159.0,0
24,194,-4.163012e-05,161.0,0
25,194,0.0005501632,158.0,0
26,194,-6.60622e-05,163.0,0
27,194,0.00042725913,145.0,0
28,194,0.0003058014,91.0,1
29,194,0.0004264349,71.0,1
30,194,0.0003391793,89.0,1
31,194,0.0005920932,84.0,1
32,194,0.00038154516,93.0,1
33,194,0.00066401274,103.0,1
34,194,0.0007105295,100.0,1
35,194,0.0007223182,101.0,1
36,194,0.00047735055,108.0,1
37,194,0.0006170403,107.0,1
38,194,0.0009112386,101.0,1
39,194,0.0004839718,81.0,1
20,195,9.8070595e-06,160.0,0
21,195,0.00018056715,156.0,0
22,195,4.544854e-06,160.0,0
23,195,0.000119819306,158.0,0
24,195,0.00014877529,159.0,0
25,195,0.000118386,160.0,0
26,195,-9.5593045e-05,158.0,0
27,195,-8.0283964e-05,154.0,0
28,195,0.00020399247,132.0,0
29,195,0.00036663678,90.0,1
30,195,0.000288832,73.0,1
31,195,0.0007320596,72.0,1
32,195,0.0005331512,82.0,1
33,195,2.4427194e-05,98.0,1
34,195,0.0007056596,90.0,1
35,195,0.0012776884,98.0,1
36,195,0.0009807532,101.0,1
37,195,0.00088608125,111.0,1
38,195,0.000632911,96.0,1
39,195,0.001176419,80.0,1
20,196,0.0005476724,154.0,0
21,196,0.00014247699,160.0,0
22,196,9.209057e-05,157.0,0
23,196,0.0003241778,158.0,0
24,196,0.00024516764,156.0,0
25,196,0.00036823936,158.0,0
26,196,8.610543e-05,156.0,0
27,196,-0.00014699879,155.0,0
28,196,-1.4316989e-05,136.0,0
29,196,-8.906471e-06,119.0,1
30,196,0.00011546537,100.0,1
31,196,0.00034786086,82.0,1
32,196,0.00020146417,68.0,1
33,196,0.00031702477,88.0,1
34,196,0.0006915373,90.0,1
35,196,0.0004021821,84.0,1
36,196,0.00080038235,98.0,1
37,196,0.00037398958,100.0,1
38,196,0.00061533763,92.0,1
