x,y,latent,bandcontrast,cluster
378,112,0.0007326454,144.0,0
379,112,0.0003445195,142.0,0
380,112,-5.9257727e-06,141.0,0
381,112,0.000454932,144.0,0
382,112,8.410821e-05,142.0,0
383,112,0.00040857168,144.0,0
384,112,0.0003136983,145.0,0
385,112,-0.00026043458,149.0,0
386,112,0.00053095235,149.0,0
387,112,7.102126e-05,146.0,0
388,112,1.7834362e-05,148.0,0
389,112,3.6950223e-07,145.0,0
360,113,,43.0,-1
361,113,0.0012422793,75.0,1
362,113,0.0017347885,99.0,2
363,113,0.0013667161,110.0,2
364,113,0.0013204513,123.0,0
365,113,0.0006386689,126.0,0
366,113,0.00041833404,134.0,0
367,113,0.0016114677,137.0,0
368,113,0.0003179137,139.0,0
369,113,0.0004930019,139.0,0
370,113,0.00030492176,139.0,0
371,113,0.00020704814,144.0,0
372,113,0.0002510394,140.0,0
373,113,0.0006603878,142.0,0
374,113,0.00027118716,140.0,0
375,113,0.00018164609,143.0,0
376,113,0.00022758055,142.0,0
377,113,0.00046727806,141.0,0
378,113,0.0004986229,148.0,0
379,113,0.0007811636,143.0,0
380,113,0.0006372952,144.0,0
381,113,2.8157141e-05,143.0,0
382,113,0.00025115325,142.0,0
383,113,-0.0002674095,143.0,0
384,113,0.000452172,144.0,0
385,113,0.00025182706,143.0,0
386,113,-0.00045277248,147.0,0
387,113,-8.7232795e-05,146.0,0
388,113,9.112363e-05,145.0,0
389,113,-0.00017214916,148.0,0
360,114,0.000983425,47.0,1
361,114,0.0006898367,53.0,1
362,114,0.0005720332,53.0,1
363,114,0.0012521008,48.0,1
364,114,0.0012555707,70.0,1
365,114,0.00061484426,87.0,2
366,114,0.00084623974,109.0,2
367,114,0.0010121369,121.0,0
368,114,0.00033907546,131.0,0
369,114,0.0009602397,134.0,0
370,114,0.00054717716,144.0,0
371,114,0.00040096836,143.0,0
372,114,0.0003779165,140.0,0
373,114,4.110625e-06,152.0,0
374,114,0.00059153466,142.0,0
375,114,0.00029950705,141.0,0
376,114,-0.0002348898,141.0,0
377,114,-2.0738458e-05,141.0,0
378,114,0.00029347,142.0,0
379,114,0.000108397566,143.0,0
380,114,0.0005135888,144.0,0
381,114,0.00023969752,141.0,0
382,114,-8.845143e-05,144.0,0
383,114,0.00022280216,146.0,0
384,114,0.0002453921,142.0,0
385,114,-0.00021469826,143.0,0
386,114,-0.00025619776,147.0,0
387,114,-0.00018122187,142.0,0
388,114,-6.6734385e-05,144.0,0
389,114,0.00022755354,143.0,0
360,115,,36.0,-1
361,115,,42.0,-1
362,115,,41.0,-1
363,115,,33.0,-1
364,115,0.0013887419,48.0,1
365,115,0.0012229749,54.0,1
366,115,0.0012786486,70.0,1
367,115,0.0015586345,119.0,0
368,115,0.001178018,122.0,0
369,115,0.00088395504,136.0,0
370,115,0.00031097466,141.0,0
371,115,0.00029476243,137.0,0
372,115,0.001138841,140.0,0
373,115,0.0005764696,142.0,0
374,115,0.000485281,141.0,0
375,115,0.00050306995,140.0,0
376,115,0.00042140787,139.0,0
377,115,0.0002352132,143.0,0
378,115,0.000789257,142.0,0
379,115,6.330502e-05,141.0,0
380,115,0.00020543882,142.0,0
381,115,1.0677613e-05,141.0,0
382,115,0.00057799276,142.0,0
383,115,0.00030951086,146.0,0
384,115,0.0005175199,144.0,0
385,115,0.00018128264,143.0,0
386,115,0.00031030597,145.0,0
387,115,-2.0809937e-05,144.0,0
388,115,5.510077e-05,145.0,0
389,115,-0.0001088311,144.0,0
360,116,0.0017136189,51.0,1
361,116,,42.0,-1
362,116,0.00070855697,50.0,1
363,116,,35.0,-1
364,116,,39.0,-1
365,116,,42.0,-1
366,116,0.0016889633,59.0,1
367,116,0.0010326025,83.0,2
368,116,0.00058205216,120.0,0
369,116,0.0008178039,127.0,0
370,116,0.0009934532,132.0,0
371,116,0.00085983635,137.0,0
372,116,0.0004392732,139.0,0
373,116,0.00023604138,152.0,0
374,116,0.00037528202,151.0,0
375,116,0.0007868379,141.0,0
376,116,0.00074315374,140.0,0
377,116,0.00016513327,138.0,0
378,116,0.0001906422,141.0,0
379,116,0.00027733063,143.0,0
380,116,0.00047983835,139.0,0
381,116,0.00033051008,144.0,0
382,116,3.3777673e-05,142.0,0
383,116,-0.00024305237,143.0,0
384,116,0.0006564725,145.0,0
385,116,0.0004391612,145.0,0
386,116,0.00020123133,144.0,0
387,116,-9.2217e-05,146.0,0
388,116,0.00031398097,142.0,0
389,116,0.00029578595,146.0,0
360,117,,44.0,-1
361,117,,43.0,-1
362,117,,43.0,-1
363,117,,41.0,-1
364,117,0.0014868833,46.0,1
365,117,0.0019329288,47.0,1
366,117,,43.0,-1
367,117,0.00063144485,51.0,1
368,117,0.0008642224,59.0,1
369,117,0.0005984411,110.0,2
370,117,0.00084480224,132.0,0
371,117,0.0004529399,123.0,0
372,117,0.0007850332,126.0,0
373,117,0.00040402776,129.0,0
374,117,0.0002935289,135.0,0
375,117,-4.2000087e-05,133.0,0
376,117,0.0005202235,132.0,0
377,117,0.0005264366,134.0,0
378,117,0.00028997357,140.0,0
379,117,0.00038581365,144.0,0
380,117,0.00029006018,144.0,0
381,117,8.794945e-06,138.0,0
382,117,4.3721637e-05,141.0,0
383,117,0.00024580094,141.0,0
384,117,-0.0001269544,143.0,0
385,117,0.00034292624,144.0,0
386,117,0.00073702703,144.0,0
387,117,0.00014847796,141.0,0
388,117,0.0002575987,143.0,0
389,117,0.00026305905,144.0,0
360,118,,42.0,-1
361,118,0.0016562082,58.0,1
362,118,0.0012611421,50.0,1
363,118,,42.0,-1
364,118,0.0009332034,53.0,1
365,118,0.0012232042,57.0,1
366,118,,39.0,-1
367,118,0.0014212034,51.0,1
368,118,0.0013586783,49.0,1
369,118,0.0010094286,57.0,1
370,118,0.0011279851,69.0,1
371,118,0.0017037783,98.0,2
372,118,0.0011787715,110.0,2
373,118,0.0010092391,122.0,0
374,118,0.00082634366,131.0,0
375,118,0.00027838466,126.0,0
376,118,0.0006209896,123.0,0
377,118,0.0002864725,133.0,0
378,118,0.00036434573,137.0,0
379,118,0.00053913053,140.0,0
380,118,0.00036295177,142.0,0
381,118,0.00015192595,143.0,0
382,118,0.00050091534,141.0,0
383,118,0.0003890763,144.0,0
384,118,0.00025204103,145.0,0
385,118,0.0005045885,143.0,0
386,118,0.00028367154,141.0,0
387,118,0.00024900935,141.0,0
388,118,0.0008223499,143.0,0
389,118,-0.00019419333,142.0,0
360,119,0.0007952368,52.0,1
361,119,0.0010881859,57.0,1
362,119,0.0008940175,51.0,1
363,119,0.0017470198,50.0,1
364,119,0.0017112368,55.0,1
365,119,0.0010942691,55.0,1
366,119,,43.0,-1
367,119,0.0010606858,53.0,1
368,119,0.0008938564,60.0,1
369,119,0.00080699543,53.0,1
370,119,0.00077751256,53.0,1
371,119,0.00079887384,96.0,2
372,119,0.00073268963,110.0,2
373,119,0.00036353827,124.0,0
374,119,0.0014405486,122.0,0
375,119,0.0008738334,107.0,2
376,119,0.0010409057,111.0,2
377,119,0.0001132912,124.0,0
378,119,0.0006146848,141.0,0
379,119,0.00037794397,140.0,0
380,119,-6.660819e-06,143.0,0
381,119,0.00031365314,146.0,0
382,119,0.00052911066,144.0,0
383,119,0.0004995782,141.0,0
384,119,0.00013105804,141.0,0
385,119,0.00013320195,144.0,0
386,119,0.00025068922,143.0,0
387,119,-0.00020151795,142.0,0
388,119,0.00043270015,146.0,0
389,119,8.462765e-05,142.0,0
360,120,0.0014102312,60.0,1
361,120,0.0011440057,63.0,1
362,120,0.0008628024,62.0,1
363,120,0.0009577046,53.0,1
364,120,0.0010364042,49.0,1
365,120,0.0013923806,49.0,1
366,120,0.00030643772,57.0,1
367,120,0.0009555463,52.0,1
368,120,0.001312854,65.0,1
369,120,0.0007320724,51.0,1
370,120,0.0012847448,54.0,1
371,120,0.0008833746,100.0,2
372,120,0.00047990424,121.0,0
373,120,0.0006437227,119.0,0
374,120,0.0007095039,119.0,0
375,120,0.0011354138,115.0,2
376,120,0.0006807076,93.0,2
377,120,0.0006570411,113.0,2
378,120,3.1697564e-05,138.0,0
379,120,0.0006438629,142.0,0
380,120,0.00036351802,140.0,0
381,120,0.0006361399,145.0,0
382,120,0.00018472993,146.0,0
383,120,0.0004137247,145.0,0
384,120,4.5527006e-05,139.0,0
385,120,0.00027729198,142.0,0
386,120,3.698538e-05,143.0,0
387,120,-0.000235443,143.0,0
388,120,5.2612275e-05,147.0,0
389,120,0.00029767817,141.0,0
360,121,0.0011501927,71.0,1
361,121,0.0013214778,71.0,1
362,121,0.0011284824,70.0,1
363,121,0.0009848338,49.0,1
364,121,0.0004565441,48.0,1
365,121,0.0017352102,53.0,1
366,121,0.0012319935,69.0,1
367,121,0.0013199735,61.0,1
368,121,0.00077642035,75.0,1
369,121,0.0007354538,72.0,1
370,121,0.0010484331,49.0,1
371,121,0.0010792743,102.0,2
372,121,0.0008696981,124.0,0
373,121,-6.6126464e-05,125.0,0
374,121,0.00091852737,129.0,0
375,121,0.0004313558,125.0,0
376,121,0.00064849947,97.0,2
377,121,4.249811e-05,117.0,2
378,121,0.00017001177,136.0,0
379,121,0.00040891487,142.0,0
380,121,-0.00030877208,141.0,0
381,121,0.0003421309,141.0,0
382,121,0.0003257352,145.0,0
383,121,-0.00049250457,140.0,0
384,121,-0.00052019954,145.0,0
385,121,0.00062893284,142.0,0
386,121,-0.0002655969,140.0,0
387,121,0.00041438174,139.0,0
388,121,0.00025218166,139.0,0
389,121,0.00036535948,140.0,0
360,122,0.0008976222,67.0,1
361,122,0.0004505571,61.0,1
362,122,0.0011850114,54.0,1
363,122,0.0011158923,63.0,1
364,122,0.0009872711,59.0,1
365,122,0.00061689666,71.0,1
366,122,0.0004319509,75.0,1
367,122,0.00040881918,75.0,1
368,122,0.0015428767,75.0,1
369,122,0.0006386833,76.0,1
370,122,0.00053606974,52.0,1
371,122,0.000719402,85.0,2
372,122,0.0007037143,111.0,2
373,122,0.00030974695,125.0,0
374,122,0.00046648202,130.0,0
375,122,-0.00016660173,133.0,0
376,122,0.00080770697,116.0,2
377,122,0.00037324824,114.0,2
378,122,0.000115354545,126.0,0
379,122,0.0007020044,139.0,0
380,122,-3.8411003e-05,145.0,0
381,122,0.000364176,140.0,0
382,122,0.0003090296,139.0,0
383,122,0.00047751772,142.0,0
384,122,-0.0001075489,142.0,0
385,122,0.00035654684,142.0,0
386,122,-4.7405483e-05,140.0,0
387,122,0.00081312424,141.0,0
388,122,0.00033144117,137.0,0
389,122,0.0001483662,138.0,0
360,123,0.00037228712,77.0,1
361,123,0.0007887434,61.0,1
362,123,0.0006638891,62.0,1
363,123,0.0012207758,67.0,1
364,123,0.00092481426,66.0,1
365,123,0.0011089155,72.0,1
366,123,0.0010413046,85.0,2
367,123,0.0013604807,86.0,2
368,123,0.0015389402,89.0,2
369,123,0.00094909314,81.0,1
370,123,0.0013410442,65.0,1
371,123,0.0008956853,46.0,1
372,123,0.0011851769,87.0,2
373,123,0.00022397004,101.0,2
374,123,0.00024779304,114.0,2
375,123,0.0004956864,90.0,2
376,123,0.0009516992,131.0,0
377,123,0.000784267,107.0,2
378,123,0.00019320427,127.0,0
379,123,0.00045803864,137.0,0
380,123,0.00052698003,142.0,0
381,123,0.0005614874,143.0,0
382,123,0.0004937779,138.0,0
383,123,-0.00010041776,140.0,0
384,123,0.00026355614,139.0,0
385,123,0.00033899327,140.0,0
386,123,0.00101439,138.0,0
387,123,0.00026746374,140.0,0
388,123,0.00015917863,140.0,0
389,123,0.0002807898,138.0,0
360,124,0.0013966977,71.0,1
361,124,0.00049153366,80.0,1
362,124,0.0015293492,75.0,1
363,124,0.00064133294,71.0,1
364,124,0.00074809557,75.0,1
365,124,0.0010223533,84.0,2
366,124,0.0005581775,76.0,1
367,124,0.00010251813,81.0,1
368,124,0.00093870563,74.0,1
369,124,0.00068463245,75.0,1
370,124,0.0011113612,68.0,1
371,124,0.0006467751,53.0,1
372,124,0.0009191234,82.0,2
373,124,0.00068975776,83.0,2
374,124,0.0005977461,106.0,2
375,124,8.621742e-05,82.0,2
376,124,0.0006305261,132.0,0
377,124,0.0007394487,98.0,2
378,124,0.0003090978,123.0,0
379,124,0.0001416714,137.0,0
380,124,0.0004452481,152.0,0
381,124,0.00013554096,140.0,0
382,124,0.00028308784,136.0,0
383,124,0.00036838395,139.0,0
384,124,0.00056562433,138.0,0
385,124,0.0002617112,137.0,0
386,124,0.0004370031,139.0,0
387,124,0.0003771393,137.0,0
388,124,-5.1561045e-05,143.0,0
389,124,0.0005597002,138.0,0
360,125,0.0008939267,70.0,1
361,125,0.00075983163,68.0,1
362,125,0.0006395788,72.0,1
363,125,0.0014049192,74.0,1
364,125,0.00096228765,70.0,1
365,125,0.0007427677,76.0,1
366,125,0.0013768333,74.0,1
367,125,0.0008399582,82.0,2
368,125,0.0012413668,83.0,2
369,125,0.0006401718,80.0,1
370,125,0.0006179828,77.0,1
371,125,0.0007917383,55.0,1
372,125,0.00097494037,93.0,2
373,125,0.0010311629,81.0,1
374,125,0.0007078529,81.0,1
375,125,0.0015749561,91.0,2
376,125,0.00033381628,118.0,0
377,125,0.0011123335,111.0,2
378,125,0.00062235445,119.0,0
379,125,8.970685e-05,131.0,0
380,125,0.00042188563,133.0,0
381,125,0.000112937996,142.0,0
382,125,0.00046325382,137.0,0
383,125,0.00047630887,137.0,0
384,125,-3.261771e-05,134.0,0
385,125,0.00024559558,137.0,0
386,125,9.562145e-05,137.0,0
387,125,0.0003893827,138.0,0
388,125,0.00045872736,142.0,0
389,125,0.00047770492,141.0,0
360,126,0.0014878018,72.0,1
361,126,0.0010405746,74.0,1
362,126,0.0014700096,92.0,2
363,126,0.0008609784,80.0,1
364,126,0.00091587286,78.0,1
365,126,0.0011299183,100.0,2
366,126,0.0012088998,91.0,2
367,126,0.00078836223,85.0,2
368,126,0.0010437106,94.0,2
369,126,0.0011797382,80.0,1
370,126,0.00043146987,70.0,1
371,126,0.00113656,66.0,1
372,126,0.00083254906,123.0,0
373,126,0.0007525005,126.0,0
374,126,0.00133449,104.0,2
375,126,0.0006452196,95.0,2
376,126,0.001097382,86.0,2
377,126,0.0005726777,92.0,2
378,126,0.00017113471,104.0,2
379,126,0.00072770193,129.0,0
380,126,0.0005906378,133.0,0
381,126,0.0002579342,133.0,0
382,126,1.2008008e-05,138.0,0
383,126,8.848682e-05,137.0,0
384,126,-6.313366e-05,133.0,0
385,126,0.00043340656,133.0,0
386,126,0.00037370273,135.0,0
387,126,0.00094456784,134.0,0
388,126,0.00031356374,135.0,0
389,126,0.0001224284,143.0,0
360,127,0.0011731784,79.0,1
361,127,0.00054394035,79.0,1
362,127,0.0005661992,84.0,2
363,127,0.0011042021,92.0,2
364,127,0.0008633528,89.0,2
365,127,0.00072723115,93.0,2
366,127,0.0006581906,105.0,2
367,127,0.0006584588,113.0,2
368,127,0.0006218988,90.0,2
369,127,0.0008765182,92.0,2
370,127,0.0012988322,59.0,1
371,127,0.0008675456,114.0,2
372,127,0.00045452896,143.0,0
373,127,0.00020150677,148.0,0
374,127,0.0018062287,148.0,0
375,127,0.0004422057,138.0,0
376,127,0.0010887098,128.0,0
377,127,0.00068147504,99.0,2
378,127,0.0014109157,94.0,2
379,127,0.00086365733,108.0,2
380,127,0.00064815185,126.0,0
381,127,0.0005166766,137.0,0
382,127,9.2336675e-05,136.0,0
383,127,0.00026033516,133.0,0
384,127,0.00019307341,132.0,0
385,127,0.0007018228,134.0,0
386,127,0.00012943405,134.0,0
387,127,0.0006002658,138.0,0
388,127,0.0005650385,142.0,0
389,127,0.00044871308,155.0,0
360,128,0.0004663975,81.0,1
361,128,0.0015786425,80.0,1
362,128,0.0006120936,78.0,1
363,128,0.0014681423,104.0,2
364,128,0.0007141954,97.0,2
365,128,0.0007936605,106.0,2
366,128,0.0013678416,91.0,2
367,128,0.0010661983,105.0,2
368,128,0.0011190311,90.0,2
369,128,0.0017754491,85.0,2
370,128,0.0010386659,71.0,1
371,128,0.00070536486,127.0,0
372,128,0.0011630831,145.0,0
373,128,0.00077773235,150.0,0
374,128,0.0013255291,151.0,0
375,128,0.00068608765,145.0,0
376,128,0.000986038,148.0,0
377,128,0.0010185931,126.0,0
378,128,0.0003553403,77.0,1
379,128,0.0010669164,95.0,2
380,128,0.00024063746,136.0,0
381,128,0.00040271482,132.0,0
382,128,0.00058158115,137.0,0
383,128,0.00069843605,133.0,0
384,128,-0.00011544139,129.0,0
385,128,0.000851149,134.0,0
386,128,0.0004922319,152.0,0
387,128,0.00027990248,137.0,0
388,128,0.00041485648,142.0,0
389,128,0.0006373697,143.0,0
360,129,0.00086825504,94.0,2
361,129,0.00095442403,80.0,1
362,129,0.00079223467,98.0,2
363,129,0.0013521903,94.0,2
364,129,0.0012591644,102.0,2
365,129,0.00095016905,103.0,2
366,129,0.0010150892,94.0,2
367,129,0.0013642088,94.0,2
368,129,0.0010669725,92.0,2
369,129,0.00082341256,67.0,1
370,129,0.0006698966,99.0,2
371,129,0.00097485096,140.0,0
372,129,0.00040116394,146.0,0
373,129,0.0007746229,151.0,0
374,129,4.1425927e-05,152.0,0
375,129,0.0009143711,150.0,0
376,129,0.0006954679,150.0,0
377,129,0.0006118575,138.0,0
378,129,0.00057141995,82.0,2
379,129,0.00021721562,74.0,1
380,129,0.0009787709,121.0,0
381,129,0.00089148316,128.0,0
382,129,0.00055757654,126.0,0
383,129,0.00048001227,128.0,0
384,129,0.0003576104,131.0,0
385,129,0.0007342589,138.0,0
386,129,0.0008593709,147.0,0
387,129,9.49814e-05,137.0,0
388,129,0.00070894416,143.0,0
389,129,0.0008822726,144.0,0
360,130,0.0014131509,87.0,2
361,130,0.0010821796,84.0,2
362,130,0.0009590222,103.0,2
363,130,0.0007414953,101.0,2
364,130,0.001812886,99.0,2
365,130,0.00023117778,99.0,2
366,130,0.0010003878,111.0,2
367,130,0.0009822424,92.0,2
368,130,0.0005219346,89.0,2
369,130,0.0010841251,78.0,1
370,130,0.0010241217,92.0,2
371,130,0.00065266364,137.0,0
372,130,0.0007294356,143.0,0
373,130,0.0009496785,151.0,0
374,130,0.00056911656,149.0,0
375,130,0.00057442253,150.0,0
376,130,0.00046587083,150.0,0
377,130,0.0010337392,140.0,0
378,130,0.0009263351,85.0,2
379,130,0.00073217624,50.0,1
380,130,0.0011096252,83.0,2
381,130,0.0009932525,110.0,2
382,130,0.0006103113,123.0,0
383,130,0.00047980552,133.0,0
384,130,0.00039795227,131.0,0
385,130,0.0008673738,138.0,0
386,130,0.00050861225,145.0,0
387,130,0.00049565476,146.0,0
388,130,0.00031758822,150.0,0
389,130,0.000595364,140.0,0
360,131,0.0005782731,95.0,2
361,131,0.0008250619,96.0,2
362,131,0.0012527646,96.0,2
363,131,0.0011038275,96.0,2
364,131,0.0014899769,98.0,2
365,131,0.0014296777,96.0,2
366,131,0.00092704245,96.0,2
367,131,0.0009635228,96.0,2
368,131,0.00096816197,81.0,1
369,131,0.001066291,75.0,1
370,131,0.00078513613,100.0,2
371,131,0.0012114996,135.0,0
372,131,0.00062872306,142.0,0
373,131,0.00066900766,150.0,0
374,131,0.0009566357,142.0,0
375,131,0.00045062276,146.0,0
376,131,0.0007708203,143.0,0
377,131,0.0008031924,134.0,0
378,131,0.0012315162,76.0,1
379,131,0.001221227,56.0,1
380,131,0.0010727432,66.0,1
381,131,0.0010561575,58.0,1
382,131,0.00066038873,86.0,2
383,131,0.00031917426,107.0,2
384,131,0.00061205914,117.0,2
385,131,0.0010077916,121.0,0
386,131,0.00032814895,143.0,0
387,131,0.0009085508,143.0,0
388,131,0.0011052755,144.0,0
389,131,0.0006986854,137.0,0
360,132,0.0011692373,90.0,2
361,132,0.0011812118,94.0,2
362,132,0.0008916822,109.0,2
363,132,0.0007245883,102.0,2
364,132,0.0009884897,98.0,2
365,132,0.0011456767,103.0,2
366,132,0.0014259559,95.0,2
367,132,0.00089394045,95.0,2
368,132,0.0010572267,86.0,2
369,132,0.00125799,62.0,1
370,132,0.0013523751,101.0,2
371,132,0.00035576988,128.0,0
372,132,0.0010309229,142.0,0
373,132,0.00076375017,144.0,0
374,132,0.0008833136,143.0,0
375,132,0.0005979121,146.0,0
376,132,0.0009941792,143.0,0
377,132,0.0011210893,124.0,0
378,132,0.00022247992,65.0,1
379,132,0.00094282813,60.0,1
380,132,0.0010243403,61.0,1
381,132,0.0006864078,46.0,1
382,132,0.0013080963,60.0,1
383,132,0.00084181596,78.0,1
384,132,0.0011591581,107.0,2
385,132,0.0007504956,118.0,0
386,132,0.0002833919,129.0,0
387,132,0.0006167281,129.0,0
388,132,0.00089711,136.0,0
389,132,0.00059358636,136.0,0
360,133,0.0011885522,91.0,2
361,133,0.0005169816,93.0,2
362,133,0.0016710833,91.0,2
363,133,0.0012498235,101.0,2
364,133,0.0009491595,104.0,2
365,133,0.0015398555,106.0,2
366,133,0.0008592361,100.0,2
367,133,0.0010492573,91.0,2
368,133,0.0012920231,85.0,2
369,133,0.0011712376,68.0,1
370,133,0.0012607342,89.0,2
371,133,0.0009434456,123.0,0
372,133,0.0009098686,129.0,0
373,133,0.0012921421,147.0,0
374,133,0.0011099644,137.0,0
375,133,0.0008857476,131.0,0
376,133,0.0009369664,124.0,0
377,133,0.00062103523,115.0,2
378,133,0.0008258694,58.0,1
379,133,0.0008621041,62.0,1
380,133,0.00097417855,66.0,1
381,133,0.00067591947,63.0,1
382,133,0.0014789461,62.0,1
383,133,0.0007679635,61.0,1
384,133,0.0011072475,60.0,1
385,133,0.0008646643,80.0,1
386,133,0.0013147898,113.0,2
387,133,0.00035971054,126.0,0
388,133,0.00049393415,135.0,0
389,133,0.00016997778,134.0,0
360,134,0.0005332532,89.0,2
361,134,0.0015831261,79.0,1
362,134,0.0009892711,93.0,2
363,134,0.0010867631,91.0,2
364,134,0.000766712,89.0,2
365,134,0.000889444,93.0,2
366,134,0.0012067973,92.0,2
367,134,0.0010699048,91.0,2
368,134,0.0007728317,70.0,1
369,134,0.0008642378,59.0,1
370,134,0.0008773145,61.0,1
371,134,0.0010006225,83.0,2
372,134,0.0011055507,97.0,2
373,134,0.0011812274,109.0,2
374,134,0.0012660469,105.0,2
375,134,0.0015248025,94.0,2
376,134,0.00045778835,76.0,1
377,134,0.0008782963,65.0,1
378,134,0.0007424548,86.0,2
379,134,0.00064455625,76.0,1
380,134,0.0007193929,66.0,1
381,134,0.0008308294,63.0,1
382,134,0.00065728277,68.0,1
383,134,0.00077943876,67.0,1
384,134,0.001212995,60.0,1
385,134,0.0005208368,63.0,1
386,134,0.0007724953,61.0,1
387,134,0.0012379633,73.0,1
388,134,0.0011857646,77.0,1
389,134,0.0008948641,106.0,2
360,135,0.00075184065,92.0,2
361,135,0.0006788755,90.0,2
362,135,0.0010631355,90.0,2
363,135,0.0009181057,101.0,2
364,135,0.0012873879,92.0,2
365,135,0.00083587295,89.0,2
366,135,0.0006222243,83.0,2
367,135,0.0010077904,87.0,2
368,135,0.0007305399,62.0,1
369,135,0.0014640347,61.0,1
370,135,0.000730291,62.0,1
371,135,0.0015440325,62.0,1
372,135,0.001308271,78.0,1
373,135,0.00015767897,85.0,2
374,135,0.00085235806,72.0,1
375,135,0.0008758714,75.0,1
376,135,0.000983537,76.0,1
377,135,0.00072967075,84.0,2
378,135,0.0011543117,84.0,2
379,135,0.0006395867,83.0,2
380,135,0.00077802595,74.0,1
381,135,0.0010837223,73.0,1
382,135,0.0012972797,71.0,1
383,135,0.0007984617,66.0,1
384,135,0.00086558866,60.0,1
385,135,0.00015683286,71.0,1
386,135,0.0009801674,84.0,2
387,135,0.001192986,73.0,1
388,135,0.0010433053,68.0,1
389,135,0.0011818181,81.0,1
360,136,0.0007793533,94.0,2
361,136,0.0008026534,85.0,2
362,136,0.0010608826,92.0,2
363,136,0.0010449123,87.0,2
364,136,0.00084343506,94.0,2
365,136,0.00064956606,86.0,2
366,136,0.0010553563,84.0,2
367,136,0.00047637546,88.0,2
368,136,0.00096486905,63.0,1
369,136,0.00045535434,70.0,1
370,136,0.00082568265,66.0,1
371,136,0.0008261956,65.0,1
372,136,0.001243019,83.0,2
373,136,0.00054317433,86.0,2
374,136,0.0010572313,89.0,2
375,136,0.00084723206,86.0,2
376,136,0.0009434507,84.0,2
377,136,0.00052291784,81.0,1
378,136,0.0010524241,74.0,1
379,136,0.0011394816,76.0,1
380,136,0.00083959335,77.0,1
381,136,0.0008290133,76.0,1
382,136,0.0011809629,75.0,1
383,136,0.0011747251,80.0,1
384,136,0.0007926717,77.0,1
385,136,0.0004013062,73.0,1
386,136,0.0012541073,74.0,1
387,136,0.0011701048,78.0,1
388,136,0.0010865165,78.0,1
389,136,0.0010624481,75.0,1
360,137,0.0012489036,87.0,2
361,137,0.00092246314,89.0,2
362,137,0.0006566576,93.0,2
363,137,0.00034763315,87.0,2
364,137,0.0012405615,84.0,2
365,137,0.0011206167,84.0,2
366,137,0.0012518093,80.0,1
367,137,0.0011454492,76.0,1
368,137,0.00096218544,79.0,1
369,137,0.0009763036,72.0,1
