dim,pearson,spearman,kendall,mi,dcorr,hsic,pp_spatial
40,-0.5571777015650784,-0.5579513883988314,-0.38514262597633653,0.20044007016841192,0.5415884216010274,0.024336223839580496,-0.5542158969561342
415,-0.4683387602730679,-0.46907890857037005,-0.31871911309087925,0.13018034132075762,0.4568207615279305,0.016218711676729423,-0.46442776249374934
327,0.46158312368785787,0.4915164604006601,0.3383833634595881,0.16208552126801035,0.4781423498976199,0.017696612571063093,0.45243220312255994
378,0.459147460917269,0.48020214194448985,0.3239232725371836,0.15455943706525588,0.48203091662898756,0.01856542237853802,0.45085548600499803
349,-0.45219013975952044,-0.4493609677120521,-0.307334826805678,0.12439961403081323,0.43857586128977655,0.014473395648139853,-0.4451649774801614
2,0.43563634592048167,0.43682030031223845,0.2946470200136257,0.11955861242164545,0.4268086847628621,0.014574616076589364,0.43462411010001634
54,-0.4182033933210679,-0.4253962419459128,-0.286554403257005,0.13349690972006112,0.4323465617685586,0.015522263846441104,-0.41007663630544006
264,-0.4170197854608181,-0.4137026442384971,-0.2792777492396018,0.10886871991410363,0.4021629764760364,0.011470154439792064,-0.4138759166255233
338,-0.40958611940570827,-0.415690095976506,-0.2810974563728512,0.1056023008341942,0.4052516782921051,0.01249721401785543,-0.40367368814248494
224,0.40826474815912184,0.4093617586987948,0.27642895260130135,0.09769690669191089,0.3957113492646006,0.012262310456838968,0.40891237804498615
166,-0.4067564823221652,-0.4392742207020686,-0.29755918706083,0.12686344203376,0.42126765695351637,0.013105771724567804,-0.40948445220937457
491,0.4003712502369989,0.40197259567729243,0.2702889481822036,0.11419628811633498,0.39431801515390447,0.012855711304644522,0.3948917262235111
261,0.3856656350986885,0.39188695454920625,0.27240278318756944,0.11917755340374114,0.3826687956829599,0.011594064539596596,0.3800970197744994
312,-0.38185641338350096,-0.37164706917917956,-0.24504761201031067,0.13249095223638818,0.4051283684596469,0.014991598978004096,-0.3789746421087845
322,0.3758888914800408,0.374839929816007,0.2556510145894296,0.11092274305831307,0.38750653867897983,0.01336608647818042,0.37030867224561
466,-0.3634002803085815,-0.36730132228521883,-0.2431179106299111,0.10381831767763305,0.380886621391932,0.011944031193759868,-0.3516742980732217
386,0.361483028140873,0.35592663889232173,0.23449649992700275,0.11907122153878724,0.38141837428557973,0.013073817927758195,0.3463793828836004
340,0.35889417718389505,0.35130830523059015,0.23650587490384836,0.08500424774825088,0.35580982199529654,0.010202309947830484,0.354561273669565
200,-0.3556336202824505,-0.37625001473882563,-0.25092587129087995,0.09347024757438405,0.3752038087244884,0.011347691659393195,-0.3434181311526166
344,0.3485906213220325,0.3746995257807361,0.24955302711228036,0.09330164453888745,0.37455931564043055,0.011078112321667903,0.3503278724755413
373,0.34684978847326275,0.3401141114712866,0.22665592153211783,0.09042192365087587,0.3500325563375594,0.009838134030802501,0.3523961611315425
162,0.3419253063849143,0.3265461045134385,0.22327704640449916,0.08482877577521464,0.3189037562308524,0.006400329076396984,0.33081070709475696
183,-0.34185266262169733,-0.34647509189416403,-0.23381362195852803,0.07264819301274184,0.33600092562012196,0.008035881099479017,-0.3393640935374509
220,0.33992330614652105,0.33835449171768756,0.22554665692509182,0.11158662395404217,0.33054517386222376,0.008446102770108118,0.33580275538954324
